Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/28  06:54:00,20.4,20.4,20.80489003931529,20.804887505140269 
 01/28  06:55:00,20.4,20.399999999999996,20.804887505395795,20.804884971240367 
 01/28  06:56:00,20.4,20.4,20.804884971495885,20.804882437353144 
 01/28  06:57:00,20.4,20.400000000000003,20.80488243760866,20.8048799034855 
 01/28  06:58:00,20.4,20.399999999999996,20.804879903741015,20.80487736963055 
 01/28  06:59:00,20.4,20.4,20.80487736988606,20.80487483579515 
 01/28  07:00:00,20.4,20.4,20.804874836050659,20.80487230197246 
 01/28  07:01:00,20.4,20.4,20.804872302227964,20.804869768169295 
 01/28  07:02:00,20.4,20.4,20.804869768424788,20.804867234378859 
 01/28  07:03:00,20.4,20.4,20.804867234634356,20.804864700607934 
 01/28  07:04:00,20.4,20.400000000000003,20.804864700863427,20.80486216684977 
 01/28  07:05:00,20.4,20.4,20.804862167105257,20.80485963311111 
 01/28  07:06:00,20.4,20.4,20.804859633366598,20.80485709938525 
 01/28  07:07:00,20.4,20.399999999999996,20.80485709964073,20.804854565678875 
 01/28  07:08:00,20.4,20.4,20.804854565934354,20.804852031985296 
 01/28  07:09:00,20.4,20.399999999999996,20.804852032240768,20.804849498311179 
 01/28  07:10:00,20.4,20.4,20.804849498566655,20.804846964649877 
 01/28  07:11:00,20.4,20.4,20.80484696490534,20.804844431008005 
 01/28  07:12:00,20.4,20.400000000000003,20.80484443126347,20.804841897378954 
 01/28  07:13:00,20.4,20.399999999999996,20.804841897634416,20.8048393637693 
 01/28  07:14:00,20.4,20.399999999999996,20.804839364024767,20.804836830172474 
 01/28  07:15:00,20.4,20.4,20.804836830427928,20.804834296595023 
 01/28  07:16:00,20.4,20.400000000000003,20.804834296850474,20.80483176303043 
 01/28  07:17:00,20.4,20.400000000000003,20.804831763285884,20.804829229485187 
 01/28  07:18:00,20.4,20.4,20.804829229740635,20.804826695952817 
 01/28  07:19:00,20.4,20.4,20.80482669620826,20.80482416243979 
 01/28  07:20:00,20.4,20.4,20.80482416269523,20.804821628939665 
 01/28  07:21:00,20.4,20.400000000000003,20.8048216291951,20.80481909545886 
 01/28  07:22:00,20.4,20.4,20.804819095714295,20.804816561990969 
 01/28  07:23:00,20.4,20.400000000000003,20.8048165622464,20.804814028542379 
 01/28  07:24:00,20.4,20.4,20.804814028797805,20.80481149510672 
 01/28  07:25:00,20.4,20.4,20.80481149536215,20.804808961690349 
 01/28  07:26:00,20.4,20.4,20.80480896194577,20.804806428286939 
