Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/27  09:30:00,20.4,20.4,20.400566044357423,20.40056556305119 
 01/27  09:31:00,20.4,20.400000000000003,20.400565563051417,20.400565082155265 
 01/27  09:32:00,20.4,20.4,20.40056508215549,20.400564601669058 
 01/27  09:33:00,20.4,20.4,20.400564601669275,20.400564121592227 
 01/27  09:34:00,20.4,20.4,20.40056412159245,20.400563641924419 
 01/27  09:35:00,20.4,20.4,20.400563641924639,20.400563162665276 
 01/27  09:36:00,20.4,20.4,20.4005631626655,20.40056268381445 
 01/27  09:37:00,20.4,20.4,20.400562683814674,20.40056220537159 
 01/27  09:38:00,20.4,20.4,20.400562205371814,20.40056172733634 
 01/27  09:39:00,20.4,20.4,20.40056172733656,20.400561249708337 
 01/27  09:40:00,20.4,20.400000000000007,20.40056124970856,20.400560772487237 
 01/27  09:41:00,20.4,20.4,20.400560772487457,20.40056029567268 
 01/27  09:42:00,20.4,20.399999999999996,20.4005602956729,20.40055981926433 
 01/27  09:43:00,20.4,20.399999999999996,20.400559819264548,20.400559343261845 
 01/27  09:44:00,20.4,20.4,20.400559343262065,20.400558867664878 
 01/27  09:45:00,20.4,20.399999999999996,20.400558867665095,20.400558392473095 
 01/27  09:46:00,20.4,20.399999999999996,20.400558392473316,20.400557917686159 
 01/27  09:47:00,20.4,20.399999999999996,20.400557917686379,20.400557443303723 
 01/27  09:48:00,20.4,20.399999999999996,20.400557443303943,20.400556969325437 
 01/27  09:49:00,20.4,20.4,20.400556969325654,20.40055649575097 
 01/27  09:50:00,20.4,20.400000000000003,20.400556495751187,20.40055602257998 
 01/27  09:51:00,20.4,20.400000000000003,20.400556022580198,20.40055554981212 
 01/27  09:52:00,20.4,20.400000000000003,20.400555549812336,20.40055507744704 
 01/27  09:53:00,20.4,20.400000000000003,20.40055507744726,20.400554605484407 
 01/27  09:54:00,20.4,20.4,20.40055460548462,20.400554133923867 
 01/27  09:55:00,20.4,20.400000000000003,20.400554133924083,20.400553662765075 
 01/27  09:56:00,20.4,20.400000000000003,20.40055366276529,20.40055319200767 
 01/27  09:57:00,20.4,20.400000000000003,20.400553192007889,20.40055272165131 
 01/27  09:58:00,20.4,20.400000000000003,20.400552721651527,20.40055225169563 
 01/27  09:59:00,20.4,20.399999999999996,20.40055225169585,20.40055178214028 
 01/27  10:00:00,20.4,20.399999999999996,20.40055178214049,20.400551312984918 
 01/27  10:01:00,20.4,20.399999999999996,20.40055131298513,20.40055084422919 
 01/27  10:02:00,20.4,20.4,20.400550844229405,20.400550375872759 
 01/27  10:03:00,20.4,20.4,20.40055037587297,20.400549907915278 
 01/27  10:04:00,20.4,20.399999999999996,20.400549907915488,20.400549440356405 
 01/27  10:05:00,20.4,20.4,20.400549440356614,20.400548973195805 
 01/27  10:06:00,20.4,20.4,20.400548973196015,20.400548506433144 
 01/27  10:07:00,20.4,20.4,20.400548506433354,20.40054804006808 
 01/27  10:08:00,20.4,20.400000000000003,20.40054804006829,20.40054757410028 
 01/27  10:09:00,20.4,20.4,20.40054757410049,20.400547108529407 
 01/27  10:10:00,20.4,20.4,20.40054710852962,20.40054664335512 
 01/27  10:11:00,20.4,20.400000000000003,20.40054664335533,20.4005461785771 
 01/27  10:12:00,20.4,20.400000000000003,20.40054617857731,20.400545714195009 
 01/27  10:13:00,20.4,20.400000000000003,20.400545714195219,20.400545250208514 
 01/27  10:14:00,20.4,20.400000000000003,20.40054525020872,20.400544786617276 
 01/27  10:15:00,20.4,20.4,20.400544786617485,20.400544323420954 
 01/27  10:16:00,20.4,20.4,20.400544323421167,20.40054386061921 
 01/27  10:17:00,20.4,20.4,20.400543860619416,20.4005433982117 
 01/27  10:18:00,20.4,20.4,20.40054339821191,20.400542936198084 
 01/27  10:19:00,20.4,20.400000000000003,20.40054293619829,20.40054247457802 
 01/27  10:20:00,20.4,20.400000000000003,20.40054247457823,20.40054201335119 
 01/27  10:21:00,20.4,20.400000000000003,20.400542013351399,20.400541552517244 
 01/27  10:22:00,20.4,20.4,20.400541552517454,20.400541092075863 
 01/27  10:23:00,20.4,20.4,20.400541092076066,20.400540632026716 
 01/27  10:24:00,20.4,20.399999999999996,20.400540632026919,20.400540172369479 
 01/27  10:25:00,20.4,20.399999999999996,20.400540172369685,20.40053971310383 
 01/27  10:26:00,20.4,20.4,20.40053971310403,20.400539254229434 
 01/27  10:27:00,20.4,20.400000000000003,20.40053925422963,20.40053879574596 
 01/27  10:28:00,20.4,20.400000000000003,20.40053879574616,20.40053833765307 
 01/27  10:29:00,20.4,20.4,20.400538337653275,20.400537879950425 
 01/27  10:30:00,20.4,20.400000000000007,20.40053787995063,20.400537422637684 
 01/27  10:31:00,20.4,20.400000000000003,20.400537422637887,20.400536965714499 
 01/27  10:32:00,20.4,20.400000000000003,20.400536965714705,20.400536509180534 
 01/27  10:33:00,20.4,20.4,20.400536509180737,20.40053605303545 
 01/27  10:34:00,20.4,20.400000000000003,20.400536053035656,20.4005355972789 
 01/27  10:35:00,20.4,20.4,20.4005355972791,20.400535141910568 
 01/27  10:36:00,20.4,20.399999999999996,20.40053514191077,20.400534686930123 
 01/27  10:37:00,20.4,20.400000000000003,20.400534686930326,20.400534232337244 
 01/27  10:38:00,20.4,20.400000000000003,20.400534232337447,20.4005337781316 
 01/27  10:39:00,20.4,20.4,20.4005337781318,20.40053332431286 
 01/27  10:40:00,20.4,20.4,20.400533324313064,20.400532870880704 
 01/27  10:41:00,20.4,20.4,20.4005328708809,20.400532417834787 
 01/27  10:42:00,20.4,20.4,20.400532417834989,20.40053196517478 
 01/27  10:43:00,20.4,20.4,20.400531965174979,20.400531512900334 
 01/27  10:44:00,20.4,20.400000000000003,20.40053151290053,20.400531061011109 
 01/27  10:45:00,20.4,20.400000000000007,20.400531061011308,20.40053060950676 
 01/27  10:46:00,20.4,20.400000000000003,20.400530609506956,20.400530158386954 
 01/27  10:47:00,20.4,20.4,20.400530158387153,20.40052970765135 
 01/27  10:48:00,20.4,20.400000000000003,20.40052970765155,20.40052925729962 
 01/27  10:49:00,20.4,20.4,20.400529257299817,20.400528807331435 
 01/27  10:50:00,20.4,20.4,20.40052880733163,20.400528357746464 
 01/27  10:51:00,20.4,20.399999999999996,20.40052835774666,20.40052790854438 
