Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep) 
 01/31  20:53:00,20.4,20.403248195694233 
 01/31  20:54:00,20.4,20.403248195694457 
 01/31  20:55:00,20.4,20.403248195694745 
 01/31  20:56:00,20.4,20.40324819569511 
 01/31  20:57:00,20.4,20.40324819569556 
 01/31  20:58:00,20.4,20.40324819569611 
 01/31  20:59:00,20.4,20.40324819569677 
 01/31  21:00:00,20.4,20.40324819569754 
 01/31  21:01:00,20.4,20.40324819569844 
 01/31  21:02:00,20.4,20.403248195699484 
 01/31  21:03:00,20.4,20.40324819570066 
 01/31  21:04:00,20.4,20.403248195701968 
 01/31  21:05:00,20.4,20.403248195703385 
 01/31  21:06:00,20.4,20.403248195704877 
 01/31  21:07:00,20.4,20.40324819570643 
 01/31  21:08:00,20.4,20.403248195708025 
 01/31  21:09:00,20.4,20.403248195709645 
 01/31  21:10:00,20.4,20.403248195711269 
 01/31  21:11:00,20.4,20.403248195712878 
 01/31  21:12:00,20.4,20.403248195714459 
 01/31  21:13:00,20.4,20.403248195716004 
 01/31  21:14:00,20.4,20.403248195717507 
 01/31  21:15:00,20.4,20.40324819571895 
 01/31  21:16:00,20.4,20.403248195720339 
 01/31  21:17:00,20.4,20.40324819572166 
 01/31  21:18:00,20.4,20.40324819572291 
 01/31  21:19:00,20.4,20.403248195724087 
 01/31  21:20:00,20.4,20.403248195725177 
 01/31  21:21:00,20.4,20.403248195726179 
 01/31  21:22:00,20.4,20.4032481957271 
 01/31  21:23:00,20.4,20.403248195727949 
 01/31  21:24:00,20.4,20.40324819572871 
 01/31  21:25:00,20.4,20.4032481957294 
 01/31  21:26:00,20.4,20.40324819573002 
 01/31  21:27:00,20.4,20.40324819573058 
 01/31  21:28:00,20.4,20.403248195731089 
 01/31  21:29:00,20.4,20.403248195731544 
 01/31  21:30:00,20.4,20.40324819573195 
 01/31  21:31:00,20.4,20.403248195732318 
 01/31  21:32:00,20.4,20.403248195732638 
 01/31  21:33:00,20.4,20.403248195732915 
 01/31  21:34:00,20.4,20.403248195733153 
 01/31  21:35:00,20.4,20.40324819573335 
 01/31  21:36:00,20.4,20.403248195733526 
 01/31  21:37:00,20.4,20.403248195733679 
 01/31  21:38:00,20.4,20.403248195733807 
 01/31  21:39:00,20.4,20.403248195733914 
 01/31  21:40:00,20.4,20.403248195734006 
 01/31  21:41:00,20.4,20.40324819573409 
 01/31  21:42:00,20.4,20.40324819573418 
 01/31  21:43:00,20.4,20.40324819573428 
 01/31  21:44:00,20.4,20.40324819573441 
 01/31  21:45:00,20.4,20.40324819573456 
 01/31  21:46:00,20.4,20.403248195734734 
 01/31  21:47:00,20.4,20.403248195734947 
 01/31  21:48:00,20.4,20.403248195735185 
 01/31  21:49:00,20.4,20.403248195735448 
 01/31  21:50:00,20.4,20.403248195735736 
 01/31  21:51:00,20.4,20.40324819573603 
 01/31  21:52:00,20.4,20.403248195736329 
 01/31  21:53:00,20.4,20.403248195736624 
 01/31  21:54:00,20.4,20.403248195736905 
 01/31  21:55:00,20.4,20.403248195737175 
 01/31  21:56:00,20.4,20.403248195737427 
 01/31  21:57:00,20.4,20.403248195737658 
 01/31  21:58:00,20.4,20.403248195737864 
 01/31  21:59:00,20.4,20.403248195738045 
 01/31  22:00:00,20.4,20.403248195738205 
 01/31  22:01:00,20.4,20.403248195738354 
 01/31  22:02:00,20.4,20.403248195738475 
 01/31  22:03:00,20.4,20.40324819573857 
 01/31  22:04:00,20.4,20.40324819573863 
 01/31  22:05:00,20.4,20.403248195738656 
 01/31  22:06:00,20.4,20.403248195738628 
 01/31  22:07:00,20.4,20.40324819573854 
 01/31  22:08:00,20.4,20.403248195738397 
 01/31  22:09:00,20.4,20.403248195738184 
 01/31  22:10:00,20.4,20.4032481957379 
 01/31  22:11:00,20.4,20.403248195737548 
 01/31  22:12:00,20.4,20.403248195737139 
 01/31  22:13:00,20.4,20.403248195736674 
 01/31  22:14:00,20.4,20.403248195736155 
 01/31  22:15:00,20.4,20.403248195735598 
 01/31  22:16:00,20.4,20.403248195735015 
 01/31  22:17:00,20.4,20.40324819573442 
 01/31  22:18:00,20.4,20.403248195733825 
 01/31  22:19:00,20.4,20.403248195733228 
 01/31  22:20:00,20.4,20.40324819573264 
 01/31  22:21:00,20.4,20.40324819573207 
 01/31  22:22:00,20.4,20.403248195731515 
 01/31  22:23:00,20.4,20.403248195730979 
 01/31  22:24:00,20.4,20.403248195730453 
 01/31  22:25:00,20.4,20.40324819572994 
 01/31  22:26:00,20.4,20.403248195729448 
 01/31  22:27:00,20.4,20.403248195728979 
 01/31  22:28:00,20.4,20.403248195728535 
 01/31  22:29:00,20.4,20.403248195728133 
 01/31  22:30:00,20.4,20.40324819572778 
 01/31  22:31:00,20.4,20.403248195727487 
 01/31  22:32:00,20.4,20.403248195727259 
 01/31  22:33:00,20.4,20.403248195727117 
 01/31  22:34:00,20.4,20.403248195727067 
 01/31  22:35:00,20.4,20.403248195727107 
 01/31  22:36:00,20.4,20.403248195727238 
 01/31  22:37:00,20.4,20.40324819572745 
 01/31  22:38:00,20.4,20.40324819572774 
 01/31  22:39:00,20.4,20.4032481957281 
 01/31  22:40:00,20.4,20.403248195728506 
 01/31  22:41:00,20.4,20.40324819572893 
 01/31  22:42:00,20.4,20.40324819572937 
 01/31  22:43:00,20.4,20.403248195729807 
 01/31  22:44:00,20.4,20.403248195730229 
 01/31  22:45:00,20.4,20.403248195730627 
 01/31  22:46:00,20.4,20.40324819573099 
 01/31  22:47:00,20.4,20.403248195731306 
 01/31  22:48:00,20.4,20.403248195731569 
 01/31  22:49:00,20.4,20.40324819573178 
 01/31  22:50:00,20.4,20.403248195731945 
 01/31  22:51:00,20.4,20.40324819573205 
 01/31  22:52:00,20.4,20.403248195732109 
 01/31  22:53:00,20.4,20.40324819573212 
 01/31  22:54:00,20.4,20.4032481957321 
 01/31  22:55:00,20.4,20.40324819573205 
 01/31  22:56:00,20.4,20.40324819573199 
 01/31  22:57:00,20.4,20.40324819573192 
 01/31  22:58:00,20.4,20.40324819573185 
 01/31  22:59:00,20.4,20.403248195731789 
 01/31  23:00:00,20.4,20.403248195731725 
 01/31  23:01:00,20.4,20.40324819573166 
 01/31  23:02:00,20.4,20.4032481957316 
 01/31  23:03:00,20.4,20.403248195731537 
 01/31  23:04:00,20.4,20.403248195731469 
 01/31  23:05:00,20.4,20.403248195731405 
 01/31  23:06:00,20.4,20.40324819573134 
 01/31  23:07:00,20.4,20.403248195731299 
 01/31  23:08:00,20.4,20.40324819573128 
 01/31  23:09:00,20.4,20.403248195731295 
 01/31  23:10:00,20.4,20.40324819573135 
 01/31  23:11:00,20.4,20.40324819573146 
 01/31  23:12:00,20.4,20.40324819573163 
 01/31  23:13:00,20.4,20.403248195731867 
 01/31  23:14:00,20.4,20.403248195732166 
 01/31  23:15:00,20.4,20.403248195732524 
 01/31  23:16:00,20.4,20.403248195732926 
 01/31  23:17:00,20.4,20.403248195733359 
 01/31  23:18:00,20.4,20.40324819573382 
 01/31  23:19:00,20.4,20.40324819573429 
 01/31  23:20:00,20.4,20.403248195734766 
 01/31  23:21:00,20.4,20.40324819573524 
 01/31  23:22:00,20.4,20.40324819573571 
 01/31  23:23:00,20.4,20.403248195736177 
 01/31  23:24:00,20.4,20.40324819573664 
 01/31  23:25:00,20.4,20.403248195737115 
 01/31  23:26:00,20.4,20.4032481957376 
 01/31  23:27:00,20.4,20.403248195738109 
 01/31  23:28:00,20.4,20.403248195738649 
 01/31  23:29:00,20.4,20.40324819573923 
 01/31  23:30:00,20.4,20.40324819573986 
 01/31  23:31:00,20.4,20.403248195740539 
 01/31  23:32:00,20.4,20.403248195741268 
 01/31  23:33:00,20.4,20.40324819574204 
 01/31  23:34:00,20.4,20.403248195742859 
 01/31  23:35:00,20.4,20.403248195743708 
 01/31  23:36:00,20.4,20.40324819574459 
 01/31  23:37:00,20.4,20.40324819574551 
 01/31  23:38:00,20.4,20.403248195746465 
 01/31  23:39:00,20.4,20.40324819574745 
 01/31  23:40:00,20.4,20.403248195748476 
 01/31  23:41:00,20.4,20.403248195749535 
 01/31  23:42:00,20.4,20.403248195750629 
 01/31  23:43:00,20.4,20.40324819575175 
 01/31  23:44:00,20.4,20.403248195752899 
 01/31  23:45:00,20.4,20.403248195754068 
 01/31  23:46:00,20.4,20.403248195755248 
 01/31  23:47:00,20.4,20.403248195756438 
 01/31  23:48:00,20.4,20.403248195757624 
 01/31  23:49:00,20.4,20.403248195758786 
 01/31  23:50:00,20.4,20.403248195759909 
 01/31  23:51:00,20.4,20.403248195760978 
 01/31  23:52:00,20.4,20.403248195761984 
 01/31  23:53:00,20.4,20.40324819576292 
 01/31  23:54:00,20.4,20.40324819576378 
 01/31  23:55:00,20.4,20.40324819576455 
 01/31  23:56:00,20.4,20.40324819576523 
 01/31  23:57:00,20.4,20.403248195765824 
 01/31  23:58:00,20.4,20.40324819576634 
 01/31  23:59:00,20.4,20.40324819576681 
 01/31  24:00:00,20.4,20.403248195767245 
 02/01  00:01:00,20.4,20.403248195767654 
 02/01  00:02:00,20.1,20.403248195767416 
 02/01  00:03:00,20.1,20.40324819544335 
 02/01  00:04:00,20.1,20.403248185794575 
 02/01  00:05:00,20.1,20.403248094868606 
 02/01  00:06:00,20.1,20.403247635004928 
 02/01  00:07:00,20.1,20.403246059815737 
 02/01  00:08:00,20.1,20.403241922399184 
 02/01  00:09:00,20.1,20.403232943370158 
 02/01  00:10:00,20.1,20.403216042550189 
 02/01  00:11:00,20.1,20.403187516549829 
 02/01  00:12:00,20.0,20.403143301253729 
 02/01  00:13:00,20.0,20.40307925222714 
 02/01  00:14:00,20.0,20.402991391016916 
 02/01  00:15:00,20.0,20.40287607885402 
 02/01  00:16:00,20.0,20.402730149277227 
 02/01  00:17:00,20.0,20.402551003228916 
 02/01  00:18:00,20.0,20.402336661090439 
 02/01  00:19:00,20.0,20.402085424581064 
 02/01  00:20:00,20.0,20.401795833128426 
 02/01  00:21:00,20.0,20.40146670715807 
 02/01  00:22:00,19.8,20.401097194100268 
 02/01  00:23:00,19.8,20.400686796725954 
 02/01  00:24:00,19.8,20.400235433421405 
 02/01  00:25:00,19.8,20.399743501105595 
 02/01  00:26:00,19.8,20.39921152224498 
 02/01  00:27:00,19.8,20.398639949826817 
 02/01  00:28:00,19.8,20.39802901056183 
 02/01  00:29:00,19.8,20.397378603409594 
 02/01  00:30:00,19.8,20.396688290522229 
 02/01  00:31:00,19.8,20.39595737955896 
 02/01  00:32:00,19.5,20.395185062407717 
 02/01  00:33:00,19.5,20.394370566545335 
 02/01  00:34:00,19.5,20.39351327823764 
 02/01  00:35:00,19.5,20.39261278321045 
 02/01  00:36:00,19.5,20.39166877036729 
 02/01  00:37:00,19.5,20.39068081396365 
 02/01  00:38:00,19.5,20.389648135591235 
 02/01  00:39:00,19.5,20.388569462249739 
 02/01  00:40:00,19.5,20.387443038144416 
 02/01  00:41:00,19.5,20.3862667733874 
 02/01  00:42:00,19.4,20.38503846880773 
 02/01  00:43:00,19.4,20.38375605089625 
 02/01  00:44:00,19.4,20.3824177671459 
 02/01  00:45:00,19.4,20.381022306624307 
 02/01  00:46:00,19.4,20.379568825677717 
 02/01  00:47:00,19.4,20.378056890742927 
 02/01  00:48:00,19.4,20.376392648776127 
 02/01  00:49:00,19.4,20.37466652229984 
 02/01  00:50:00,19.4,20.37282261421412 
 02/01  00:51:00,19.4,20.37094748538956 
 02/01  00:52:00,19.2,20.36896480435164 
 02/01  00:53:00,19.2,20.366957804257063 
 02/01  00:54:00,19.2,20.364843600013889 
 02/01  00:55:00,19.2,20.362710174835038 
 02/01  00:56:00,19.2,20.360470885096555 
 02/01  00:57:00,19.2,20.358114646902789 
 02/01  00:58:00,19.2,20.35566190006446 
 02/01  00:59:00,19.2,20.353130485742939 
 02/01  01:00:00,19.2,20.350529239052209 
 02/01  01:01:00,19.2,20.347861397913918 
 02/01  01:02:00,19.0,20.345128142741719 
 02/01  01:03:00,19.0,20.342330276657436 
 02/01  01:04:00,19.0,20.339468702298875 
 02/01  01:05:00,19.0,20.33654444156791 
 02/01  01:06:00,19.0,20.33355851242057 
 02/01  01:07:00,19.0,20.330511758270896 
 02/01  01:08:00,19.0,20.327404700322867 
 02/01  01:09:00,19.0,20.324237477138909 
 02/01  01:10:00,19.0,20.32100989351023 
 02/01  01:11:00,19.0,20.317721553102556 
 02/01  01:12:00,18.8,20.31437202659659 
 02/01  01:13:00,18.8,20.310961010694937 
 02/01  01:14:00,18.8,20.307488444061624 
 02/01  01:15:00,18.8,20.30395453880649 
 02/01  01:16:00,18.8,20.30035969166486 
 02/01  01:17:00,18.8,20.29670430272683 
 02/01  01:18:00,18.8,20.292988593303915 
 02/01  01:19:00,18.8,20.289212510330747 
 02/01  01:20:00,18.8,20.285375747711134 
 02/01  01:21:00,18.8,20.28147785878501 
 02/01  01:22:00,18.6,20.277518409282778 
 02/01  01:23:00,18.6,20.27349712440159 
 02/01  01:24:00,18.6,20.26941399522041 
 02/01  01:25:00,18.6,20.26526930272706 
 02/01  01:26:00,18.6,20.261063523460444 
 02/01  01:27:00,18.6,20.256797144441007 
 02/01  01:28:00,18.6,20.25247047862058 
 02/01  01:29:00,18.6,20.248083567733216 
 02/01  01:30:00,18.6,20.24363620243902 
 02/01  01:31:00,18.6,20.239030171359145 
 02/01  01:32:00,18.4,20.234346820266209 
 02/01  01:33:00,18.4,20.229630831703525 
 02/01  01:34:00,18.4,20.22478481383377 
 02/01  01:35:00,18.4,20.21988345204325 
 02/01  01:36:00,18.4,20.21496379068575 
 02/01  01:37:00,18.4,20.2099201185876 
 02/01  01:38:00,18.4,20.204827374037863 
 02/01  01:39:00,18.4,20.199617724419459 
 02/01  01:40:00,18.4,20.19437622079744 
 02/01  01:41:00,18.4,20.189028831648959 
 02/01  01:42:00,18.2,20.18365689482153 
 02/01  01:43:00,18.2,20.178181429921556 
 02/01  01:44:00,18.2,20.172580778269464 
 02/01  01:45:00,18.2,20.166973114533059 
 02/01  01:46:00,18.2,20.16128278307759 
 02/01  01:47:00,18.2,20.15548227151809 
 02/01  01:48:00,18.2,20.14958074237961 
 02/01  01:49:00,18.2,20.14359481015904 
 02/01  01:50:00,18.2,20.13753639070737 
 02/01  01:51:00,18.2,20.131411789303625 
 02/01  01:52:00,18.1,20.1252239928207 
 02/01  01:53:00,18.1,20.118974602803758 
 02/01  01:54:00,18.1,20.112664819619039 
 02/01  01:55:00,18.1,20.106295809320398 
 02/01  01:56:00,18.1,20.099868780688646 
 02/01  01:57:00,18.1,20.09338494955299 
 02/01  01:58:00,18.1,20.08684548416239 
 02/01  01:59:00,18.1,20.080179546075475 
 02/01  02:00:00,18.1,20.07344048517409 
 02/01  02:01:00,18.1,20.066669561641569 
 02/01  02:02:00,17.9,20.059875010048598 
 02/01  02:03:00,17.9,20.05297739774888 
 02/01  02:04:00,17.9,20.046023147233418 
 02/01  02:05:00,17.9,20.039049227581307 
 02/01  02:06:00,17.9,20.031987484552177 
 02/01  02:07:00,17.9,20.024884417976098 
 02/01  02:08:00,17.9,20.017699327968356 
 02/01  02:09:00,17.9,20.01048780300695 
 02/01  02:10:00,17.9,20.003205866357324 
 02/01  02:11:00,17.9,19.99590434677797 
 02/01  02:12:00,17.8,19.988535023086074 
 02/01  02:13:00,17.8,19.981147518289484 
 02/01  02:14:00,17.8,19.97369249137134 
 02/01  02:15:00,17.8,19.966220231488813 
 02/01  02:16:00,17.8,19.958681065231994 
 02/01  02:17:00,17.8,19.951126103803238 
 02/01  02:18:00,17.8,19.943505175551694 
 02/01  02:19:00,17.8,19.93579544700054 
 02/01  02:20:00,17.8,19.928079322991679 
 02/01  02:21:00,17.8,19.920314892883125 
 02/01  02:22:00,17.6,19.912475898082339 
 02/01  02:23:00,17.6,19.904640385026718 
 02/01  02:24:00,17.6,19.896762421612168 
 02/01  02:25:00,17.6,19.888813974605296 
 02/01  02:26:00,17.6,19.880798470617024 
 02/01  02:27:00,17.6,19.872729726722203 
 02/01  02:28:00,17.6,19.86469382770113 
 02/01  02:29:00,17.6,19.85663636098277 
 02/01  02:30:00,17.6,19.848519721298478 
 02/01  02:31:00,17.6,19.84034080244077 
 02/01  02:32:00,17.4,19.832109658791557 
 02/01  02:33:00,17.4,19.82383563426019 
 02/01  02:34:00,17.4,19.815524038910817 
 02/01  02:35:00,17.4,19.80717727280661 
 02/01  02:36:00,17.4,19.798796346025538 
 02/01  02:37:00,17.4,19.790381644687956 
 02/01  02:38:00,17.4,19.781933131808807 
 02/01  02:39:00,17.4,19.773450376655913 
 02/01  02:40:00,17.4,19.764932623546245 
 02/01  02:41:00,17.4,19.756378934935087 
 02/01  02:42:00,17.3,19.747788367888647 
 02/01  02:43:00,17.3,19.739160137303846 
 02/01  02:44:00,17.3,19.73049373536559 
 02/01  02:45:00,17.3,19.72178898260144 
 02/01  02:46:00,17.3,19.713045995208238 
 02/01  02:47:00,17.3,19.70426509046694 
 02/01  02:48:00,17.3,19.695446684194473 
 02/01  02:49:00,17.3,19.686531126278859 
 02/01  02:50:00,17.3,19.677558534340027 
 02/01  02:51:00,17.3,19.668569274815704 
 02/01  02:52:00,17.1,19.659571740776728 
 02/01  02:53:00,17.1,19.65049860548149 
 02/01  02:54:00,17.1,19.64138173618281 
 02/01  02:55:00,17.1,19.632256687900474 
 02/01  02:56:00,17.1,19.62312975325367 
 02/01  02:57:00,17.1,19.613931756231023 
 02/01  02:58:00,17.1,19.604694289236578 
 02/01  02:59:00,17.1,19.595452291797057 
 02/01  03:00:00,17.1,19.586149321898934 
 02/01  03:01:00,17.1,19.576816228994887 
 02/01  03:02:00,17.0,19.567483366506207 
 02/01  03:03:00,17.0,19.5580902630623 
 02/01  03:04:00,17.0,19.54866665020513 
 02/01  03:05:00,17.0,19.53918212546479 
 02/01  03:06:00,17.0,19.529678805662795 
 02/01  03:07:00,17.0,19.52012539583946 
 02/01  03:08:00,17.0,19.510559863290273 
 02/01  03:09:00,17.0,19.500947432941467 
 02/01  03:10:00,17.0,19.491324655150298 
 02/01  03:11:00,17.0,19.481655966334139 
 02/01  03:12:00,16.9,19.4719780906662 
 02/01  03:13:00,16.9,19.462255416757399 
 02/01  03:14:00,16.9,19.45252519393235 
 02/01  03:15:00,16.9,19.442751935052308 
 02/01  03:16:00,16.9,19.432973387478076 
 02/01  03:17:00,16.9,19.423153983173344 
 02/01  03:18:00,16.9,19.41333158592127 
 02/01  03:19:00,16.9,19.403470206858647 
 02/01  03:20:00,16.9,19.393547029972056 
 02/01  03:21:00,16.9,19.383629105784299 
 02/01  03:22:00,16.7,19.37368976033773 
 02/01  03:23:00,16.7,19.363763449073099 
 02/01  03:24:00,16.7,19.35380822989219 
 02/01  03:25:00,16.7,19.34379751712613 
 02/01  03:26:00,16.7,19.333797394537485 
 02/01  03:27:00,16.7,19.323780277497 
 02/01  03:28:00,16.7,19.31371911699731 
 02/01  03:29:00,16.7,19.303674939823695 
 02/01  03:30:00,16.7,19.293615506427537 
 02/01  03:31:00,16.7,19.283510931699387 
 02/01  03:32:00,16.6,19.273421168821736 
 02/01  03:33:00,16.6,19.26331333453287 
 02/01  03:34:00,16.6,19.253157517945995 
 02/01  03:35:00,16.6,19.243014508775369 
 02/01  03:36:00,16.6,19.232851887987115 
 02/01  03:37:00,16.6,19.222640213008483 
 02/01  03:38:00,16.6,19.21238015155308 
 02/01  03:39:00,16.6,19.20214420450492 
 02/01  03:40:00,16.6,19.19189851124659 
 02/01  03:41:00,16.6,19.181609163388449 
 02/01  03:42:00,16.5,19.171273758816406 
 02/01  03:43:00,16.5,19.160964073547694 
 02/01  03:44:00,16.5,19.15064594396082 
 02/01  03:45:00,16.5,19.140285725190066 
 02/01  03:46:00,16.5,19.129881668662095 
 02/01  03:47:00,16.5,19.119445279619069 
 02/01  03:48:00,16.5,19.10904829763426 
 02/01  03:49:00,16.5,19.098652147899974 
 02/01  03:50:00,16.5,19.088219627695844 
 02/01  03:51:00,16.5,19.077747114182825 
 02/01  03:52:00,16.4,19.06724527896313 
 02/01  03:53:00,16.4,19.056724385488449 
 02/01  03:54:00,16.4,19.046190457070819 
 02/01  03:55:00,16.4,19.035707887529047 
 02/01  03:56:00,16.4,19.02523327807043 
 02/01  03:57:00,16.4,19.01472747635672 
 02/01  03:58:00,16.4,19.004186474444894 
 02/01  03:59:00,16.4,18.99362094772946 
 02/01  04:00:00,16.4,18.983041031177419 
 02/01  04:01:00,16.4,18.972452388830143 
 02/01  04:02:00,16.3,18.96185741148953 
 02/01  04:03:00,16.3,18.951257047601918 
 02/01  04:04:00,16.3,18.940651877154939 
 02/01  04:05:00,16.3,18.930042497955 
 02/01  04:06:00,16.3,18.919429557334028 
 02/01  04:07:00,16.3,18.90881366074614 
 02/01  04:08:00,16.3,18.898195280102905 
 02/01  04:09:00,16.3,18.887574715051437 
 02/01  04:10:00,16.3,18.876952114596496 
 02/01  04:11:00,16.3,18.86632754053582 
 02/01  04:12:00,16.2,18.855701046738575 
 02/01  04:13:00,16.2,18.845072752951219 
 02/01  04:14:00,16.2,18.834442897403897 
 02/01  04:15:00,16.2,18.82381184694114 
 02/01  04:16:00,16.2,18.81318004622259 
 02/01  04:17:00,16.2,18.8025479224699 
 02/01  04:18:00,16.2,18.79191579423322 
 02/01  04:19:00,16.2,18.781283827138109 
 02/01  04:20:00,16.2,18.770652048769798 
 02/01  04:21:00,16.2,18.76002040739321 
 02/01  04:22:00,16.1,18.749388848796668 
 02/01  04:23:00,16.1,18.738757389085938 
 02/01  04:24:00,16.1,18.72812616692636 
 02/01  04:25:00,16.1,18.7174954535445 
 02/01  04:26:00,16.1,18.706865601876399 
 02/01  04:27:00,16.1,18.696236951282289 
 02/01  04:28:00,16.1,18.685609736272409 
 02/01  04:29:00,16.1,18.674984042188375 
 02/01  04:30:00,16.1,18.664359819994816 
 02/01  04:31:00,16.1,18.653736944886949 
 02/01  04:32:00,16.0,18.643115293012209 
 02/01  04:33:00,16.0,18.632494814140228 
 02/01  04:34:00,16.0,18.62187558378394 
 02/01  04:35:00,16.0,18.611257813089499 
 02/01  04:36:00,16.0,18.60064179788663 
 02/01  04:37:00,16.0,18.590027823312956 
 02/01  04:38:00,16.0,18.579416072442368 
 02/01  04:39:00,16.0,18.568806581852589 
 02/01  04:40:00,16.0,18.558199256288025 
 02/01  04:41:00,16.0,18.54759392713222 
 02/01  04:42:00,15.9,18.536990428997198 
 02/01  04:43:00,15.9,18.52638867226964 
 02/01  04:44:00,15.9,18.515788695119644 
 02/01  04:45:00,15.9,18.505190673294135 
 02/01  04:46:00,15.9,18.49459486908978 
 02/01  04:47:00,15.9,18.48400153591147 
 02/01  04:48:00,15.9,18.473410826831665 
 02/01  04:49:00,15.9,18.462822750076034 
 02/01  04:50:00,15.9,18.45223718359231 
 02/01  04:51:00,15.9,18.441653933424566 
 02/01  04:52:00,15.9,18.4310728102084 
 02/01  04:53:00,15.9,18.42049370179052 
 02/01  04:54:00,15.9,18.40991662924812 
 02/01  04:55:00,15.9,18.399341782154079 
 02/01  04:56:00,15.9,18.388769534416669 
 02/01  04:57:00,15.9,18.378200444549653 
 02/01  04:58:00,15.9,18.367635244805287 
 02/01  04:59:00,15.9,18.35707482318304 
 02/01  05:00:00,15.9,18.346581643650525 
 02/01  05:01:00,15.9,18.336112062244245 
 02/01  05:02:00,15.8,18.325627169611033 
 02/01  05:03:00,15.8,18.315123491160475 
 02/01  05:04:00,15.8,18.304612477670724 
 02/01  05:05:00,15.8,18.29410521111365 
 02/01  05:06:00,15.8,18.283608326728364 
 02/01  05:07:00,15.8,18.273125017104989 
 02/01  05:08:00,15.8,18.26271768031018 
 02/01  05:09:00,15.8,18.25234253833308 
 02/01  05:10:00,15.8,18.241959941409318 
 02/01  05:11:00,15.8,18.231565100849879 
 02/01  05:12:00,15.7,18.22116787987999 
 02/01  05:13:00,15.7,18.210838503917569 
 02/01  05:14:00,15.7,18.200537947388445 
 02/01  05:15:00,15.7,18.1902284923912 
 02/01  05:16:00,15.7,18.17990591603044 
 02/01  05:17:00,15.7,18.169640871957236 
 02/01  05:18:00,15.7,18.159398669209489 
 02/01  05:19:00,15.7,18.149144567601 
 02/01  05:20:00,15.7,18.138875348028998 
 02/01  05:21:00,15.7,18.128661266184126 
 02/01  05:22:00,15.7,18.118467572701165 
 02/01  05:23:00,15.7,18.108259613816615 
 02/01  05:24:00,15.7,18.098034326115135 
 02/01  05:25:00,15.7,18.087861988053186 
 02/01  05:26:00,15.7,18.07770861718943 
 02/01  05:27:00,15.7,18.06754044954536 
 02/01  05:28:00,15.7,18.05741554970534 
 02/01  05:29:00,15.7,18.04730098351728 
 02/01  05:30:00,15.7,18.037167567348744 
 02/01  05:31:00,15.7,18.027076836807227 
 02/01  05:32:00,15.6,18.016997892762434 
 02/01  05:33:00,15.6,18.006902484174309 
 02/01  05:34:00,15.6,17.996852284328118 
 02/01  05:35:00,15.6,17.986816754710838 
 02/01  05:36:00,15.6,17.976767796079718 
 02/01  05:37:00,15.6,17.966766542203059 
 02/01  05:38:00,15.6,17.956782142465675 
 02/01  05:39:00,15.6,17.94678590170426 
 02/01  05:40:00,15.6,17.936837729696366 
 02/01  05:41:00,15.6,17.926906184777406 
 02/01  05:42:00,15.6,17.916962154962197 
 02/01  05:43:00,15.6,17.907064842446269 
 02/01  05:44:00,15.6,17.89718291902689 
 02/01  05:45:00,15.6,17.88734749472732 
 02/01  05:46:00,15.6,17.877515620595838 
 02/01  05:47:00,15.6,17.867719889405899 
 02/01  05:48:00,15.6,17.857922121733613 
 02/01  05:49:00,15.6,17.848098461370744 
 02/01  05:50:00,15.6,17.83831458714335 
 02/01  05:51:00,15.6,17.828544396523176 
 02/01  05:52:00,15.6,17.81882125639686 
 02/01  05:53:00,15.6,17.8091042093423 
 02/01  05:54:00,15.6,17.799426312876589 
 02/01  05:55:00,15.6,17.789750638153835 
 02/01  05:56:00,15.6,17.780113276452114 
 02/01  05:57:00,15.6,17.770479020263197 
 02/01  05:58:00,15.6,17.760884365036249 
 02/01  05:59:00,15.6,17.75129444356903 
 02/01  06:00:00,15.6,17.741745598573098 
 02/01  06:01:00,15.6,17.73220316963847 
 02/01  06:02:00,15.5,17.722703279757118 
 02/01  06:03:00,15.5,17.713211456303204 
 02/01  06:04:00,15.5,17.703763551681399 
 02/01  06:05:00,15.5,17.69432523566423 
 02/01  06:06:00,15.5,17.68493194003238 
 02/01  06:07:00,15.5,17.675609054414335 
 02/01  06:08:00,15.5,17.666290806115229 
 02/01  06:09:00,15.5,17.65700211040169 
 02/01  06:10:00,15.5,17.647770734026407 
 02/01  06:11:00,15.5,17.638535888543556 
 02/01  06:12:00,15.5,17.629325337446934 
 02/01  06:13:00,15.5,17.620168065738456 
 02/01  06:14:00,15.5,17.61100440821481 
 02/01  06:15:00,15.5,17.60186228222532 
 02/01  06:16:00,15.5,17.592770836020759 
 02/01  06:17:00,15.5,17.583671402663538 
 02/01  06:18:00,15.5,17.57459217042273 
 02/01  06:19:00,15.5,17.5655625237147 
 02/01  06:20:00,15.5,17.556584079855907 
 02/01  06:21:00,15.5,17.547586389138759 
 02/01  06:22:00,15.5,17.538598751863366 
 02/01  06:23:00,15.5,17.52965522902994 
 02/01  06:24:00,15.5,17.52076111782917 
 02/01  06:25:00,15.5,17.511907890927579 
 02/01  06:26:00,15.5,17.503026926556676 
 02/01  06:27:00,15.5,17.494151879966187 
 02/01  06:28:00,15.5,17.485320166276524 
 02/01  06:29:00,15.5,17.47653897379839 
 02/01  06:30:00,15.5,17.46780068268582 
 02/01  06:31:00,15.5,17.459096658628636 
 02/01  06:32:00,15.5,17.45042171336349 
