Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/30  03:13:00,20.4,20.399999999999996,20.39999999980788,20.399999999808597 
 01/30  03:14:00,20.4,20.399999999999996,20.399999999808597,20.39999999980924 
 01/30  03:15:00,20.4,20.399999999999996,20.39999999980924,20.399999999809816 
 01/30  03:16:00,20.4,20.4,20.399999999809816,20.39999999981033 
 01/30  03:17:00,20.4,20.399999999999996,20.39999999981033,20.39999999981079 
 01/30  03:18:00,20.4,20.39999999999999,20.399999999810797,20.399999999811205 
 01/30  03:19:00,20.4,20.4,20.3999999998112,20.399999999811564 
 01/30  03:20:00,20.4,20.4,20.399999999811564,20.399999999811869 
 01/30  03:21:00,20.4,20.399999999999996,20.399999999811869,20.399999999812118 
 01/30  03:22:00,20.4,20.399999999999996,20.399999999812118,20.399999999812306 
 01/30  03:23:00,20.4,20.399999999999996,20.399999999812306,20.399999999812434 
 01/30  03:24:00,20.4,20.399999999999996,20.39999999981243,20.399999999812509 
 01/30  03:25:00,20.4,20.399999999999996,20.399999999812505,20.39999999981254 
 01/30  03:26:00,20.4,20.399999999999996,20.39999999981254,20.399999999812548 
 01/30  03:27:00,20.4,20.399999999999996,20.399999999812544,20.399999999812544 
 01/30  03:28:00,20.4,20.399999999999996,20.399999999812544,20.399999999812544 
 01/30  03:29:00,20.4,20.399999999999996,20.39999999981254,20.39999999981255 
 01/30  03:30:00,20.4,20.399999999999996,20.39999999981255,20.399999999812569 
 01/30  03:31:00,20.4,20.399999999999996,20.399999999812566,20.39999999981259 
 01/30  03:32:00,20.4,20.399999999999996,20.399999999812587,20.3999999998126 
 01/30  03:33:00,20.4,20.399999999999996,20.399999999812598,20.39999999981259 
 01/30  03:34:00,20.4,20.399999999999996,20.39999999981259,20.399999999812548 
 01/30  03:35:00,20.4,20.399999999999996,20.399999999812548,20.399999999812456 
 01/30  03:36:00,20.4,20.399999999999996,20.399999999812459,20.399999999812306 
 01/30  03:37:00,20.4,20.399999999999996,20.399999999812306,20.399999999812093 
 01/30  03:38:00,20.4,20.399999999999996,20.399999999812093,20.39999999981182 
 01/30  03:39:00,20.4,20.399999999999996,20.39999999981182,20.39999999981149 
 01/30  03:40:00,20.4,20.399999999999996,20.39999999981149,20.39999999981112 
 01/30  03:41:00,20.4,20.4,20.399999999811116,20.399999999810715 
 01/30  03:42:00,20.4,20.399999999999996,20.399999999810715,20.399999999810288 
