Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](TimeStep) 
 01/26  09:24:00,20.4,19.305833670865277 
 01/26  09:25:00,20.4,19.30583367086491 
 01/26  09:26:00,20.4,19.30583367086453 
 01/26  09:27:00,20.4,19.305833670864133 
 01/26  09:28:00,20.4,19.305833670863725 
 01/26  09:29:00,20.4,19.305833670863306 
 01/26  09:30:00,20.4,19.305833670862879 
 01/26  09:31:00,20.4,19.305833670862449 
 01/26  09:32:00,20.4,19.305833670862027 
 01/26  09:33:00,20.4,19.30583367086162 
 01/26  09:34:00,20.4,19.305833670861245 
 01/26  09:35:00,20.4,19.305833670860904 
 01/26  09:36:00,20.4,19.305833670860605 
 01/26  09:37:00,20.4,19.305833670860353 
 01/26  09:38:00,20.4,19.305833670860154 
 01/26  09:39:00,20.4,19.305833670860019 
 01/26  09:40:00,20.4,19.30583367085995 
 01/26  09:41:00,20.4,19.305833670859955 
 01/26  09:42:00,20.4,19.305833670860037 
 01/26  09:43:00,20.4,19.305833670860193 
 01/26  09:44:00,20.4,19.305833670860424 
 01/26  09:45:00,20.4,19.30583367086072 
 01/26  09:46:00,20.4,19.305833670861074 
 01/26  09:47:00,20.4,19.305833670861458 
 01/26  09:48:00,20.4,19.305833670861863 
 01/26  09:49:00,20.4,19.305833670862279 
 01/26  09:50:00,20.4,19.305833670862698 
 01/26  09:51:00,20.4,19.30583367086311 
 01/26  09:52:00,20.4,19.305833670863508 
 01/26  09:53:00,20.4,19.305833670863895 
 01/26  09:54:00,20.4,19.305833670864268 
 01/26  09:55:00,20.4,19.30583367086462 
 01/26  09:56:00,20.4,19.30583367086496 
 01/26  09:57:00,20.4,19.305833670865288 
 01/26  09:58:00,20.4,19.3058336708656 
 01/26  09:59:00,20.4,19.3058336708659 
 01/26  10:00:00,20.4,19.30583367086619 
 01/26  10:01:00,20.4,19.30583367086646 
 01/26  10:02:00,20.4,19.30583367086671 
 01/26  10:03:00,20.4,19.305833670866954 
 01/26  10:04:00,20.4,19.305833670867178 
 01/26  10:05:00,20.4,19.30583367086738 
 01/26  10:06:00,20.4,19.305833670867569 
 01/26  10:07:00,20.4,19.30583367086774 
 01/26  10:08:00,20.4,19.3058336708679 
 01/26  10:09:00,20.4,19.305833670868048 
 01/26  10:10:00,20.4,19.30583367086819 
 01/26  10:11:00,20.4,19.305833670868336 
 01/26  10:12:00,20.4,19.30583367086848 
 01/26  10:13:00,20.4,19.305833670868635 
 01/26  10:14:00,20.4,19.305833670868787 
 01/26  10:15:00,20.4,19.305833670868944 
 01/26  10:16:00,20.4,19.30583367086911 
 01/26  10:17:00,20.4,19.305833670869285 
 01/26  10:18:00,20.4,19.305833670869466 
 01/26  10:19:00,20.4,19.30583367086965 
 01/26  10:20:00,20.4,19.305833670869835 
 01/26  10:21:00,20.4,19.30583367087 
 01/26  10:22:00,20.4,19.305833670870148 
 01/26  10:23:00,20.4,19.305833670870269 
 01/26  10:24:00,20.4,19.30583367087035 
 01/26  10:25:00,20.4,19.305833670870386 
 01/26  10:26:00,20.4,19.305833670870365 
 01/26  10:27:00,20.4,19.305833670870283 
 01/26  10:28:00,20.4,19.30583367087015 
 01/26  10:29:00,20.4,19.305833670869988 
 01/26  10:30:00,20.4,19.305833670869796 
 01/26  10:31:00,20.4,19.305833670869594 
 01/26  10:32:00,20.4,19.30583367086939 
 01/26  10:33:00,20.4,19.305833670869196 
 01/26  10:34:00,20.4,19.305833670869018 
 01/26  10:35:00,20.4,19.305833670868855 
 01/26  10:36:00,20.4,19.305833670868706 
 01/26  10:37:00,20.4,19.305833670868564 
 01/26  10:38:00,20.4,19.30583367086842 
 01/26  10:39:00,20.4,19.305833670868276 
 01/26  10:40:00,20.4,19.305833670868127 
 01/26  10:41:00,20.4,19.30583367086797 
 01/26  10:42:00,20.4,19.3058336708678 
 01/26  10:43:00,20.4,19.30583367086761 
 01/26  10:44:00,20.4,19.30583367086741 
 01/26  10:45:00,20.4,19.305833670867206 
 01/26  10:46:00,20.4,19.305833670867 
 01/26  10:47:00,20.4,19.305833670866798 
 01/26  10:48:00,20.4,19.305833670866606 
 01/26  10:49:00,20.4,19.305833670866425 
 01/26  10:50:00,20.4,19.30583367086625 
 01/26  10:51:00,20.4,19.305833670866087 
 01/26  10:52:00,20.4,19.305833670865935 
 01/26  10:53:00,20.4,19.305833670865785 
 01/26  10:54:00,20.4,19.30583367086564 
 01/26  10:55:00,20.4,19.305833670865494 
 01/26  10:56:00,20.4,19.305833670865348 
 01/26  10:57:00,20.4,19.305833670865213 
 01/26  10:58:00,20.4,19.305833670865096 
 01/26  10:59:00,20.4,19.305833670865004 
 01/26  11:00:00,20.4,19.30583367086495 
 01/26  11:01:00,20.4,19.30583367086494 
 01/26  11:02:00,20.4,19.305833670864975 
 01/26  11:03:00,20.4,19.305833670865057 
 01/26  11:04:00,20.4,19.305833670865178 
 01/26  11:05:00,20.4,19.30583367086533 
 01/26  11:06:00,20.4,19.305833670865508 
 01/26  11:07:00,20.4,19.3058336708657 
 01/26  11:08:00,20.4,19.3058336708659 
 01/26  11:09:00,20.4,19.305833670866109 
 01/26  11:10:00,20.4,19.30583367086631 
 01/26  11:11:00,20.4,19.305833670866507 
 01/26  11:12:00,20.4,19.30583367086669 
 01/26  11:13:00,20.4,19.305833670866865 
 01/26  11:14:00,20.4,19.30583367086703 
 01/26  11:15:00,20.4,19.30583367086718 
 01/26  11:16:00,20.4,19.30583367086732 
 01/26  11:17:00,20.4,19.30583367086746 
 01/26  11:18:00,20.4,19.305833670867608 
 01/26  11:19:00,20.4,19.305833670867768 
 01/26  11:20:00,20.4,19.305833670867938 
 01/26  11:21:00,20.4,19.305833670868127 
 01/26  11:22:00,20.4,19.30583367086834 
 01/26  11:23:00,20.4,19.305833670868574 
 01/26  11:24:00,20.4,19.305833670868826 
 01/26  11:25:00,20.4,19.3058336708691 
 01/26  11:26:00,20.4,19.305833670869388 
 01/26  11:27:00,20.4,19.305833670869686 
 01/26  11:28:00,20.4,19.305833670869995 
 01/26  11:29:00,20.4,19.305833670870315 
 01/26  11:30:00,20.4,19.305833670870638 
 01/26  11:31:00,20.4,19.305833670870965 
 01/26  11:32:00,20.4,19.305833670871296 
 01/26  11:33:00,20.4,19.305833670871626 
 01/26  11:34:00,20.4,19.30583367087195 
 01/26  11:35:00,20.4,19.30583367087226 
 01/26  11:36:00,20.4,19.305833670872553 
 01/26  11:37:00,20.4,19.30583367087282 
 01/26  11:38:00,20.4,19.30583367087306 
 01/26  11:39:00,20.4,19.305833670873278 
 01/26  11:40:00,20.4,19.305833670873466 
 01/26  11:41:00,20.4,19.305833670873633 
 01/26  11:42:00,20.4,19.30583367087378 
 01/26  11:43:00,20.4,19.305833670873907 
 01/26  11:44:00,20.4,19.305833670873996 
 01/26  11:45:00,20.4,19.30583367087405 
 01/26  11:46:00,20.4,19.305833670874074 
 01/26  11:47:00,20.4,19.305833670874049 
 01/26  11:48:00,20.4,19.305833670873978 
 01/26  11:49:00,20.4,19.305833670873868 
 01/26  11:50:00,20.4,19.30583367087372 
 01/26  11:51:00,20.4,19.305833670873555 
 01/26  11:52:00,20.4,19.305833670873377 
 01/26  11:53:00,20.4,19.305833670873196 
 01/26  11:54:00,20.4,19.30583367087302 
 01/26  11:55:00,20.4,19.305833670872877 
 01/26  11:56:00,20.4,19.305833670872766 
 01/26  11:57:00,20.4,19.30583367087269 
 01/26  11:58:00,20.4,19.305833670872663 
 01/26  11:59:00,20.4,19.30583367087268 
 01/26  12:00:00,20.4,19.30583367087275 
 01/26  12:01:00,20.4,19.30583367087287 
 01/26  12:02:00,20.4,19.305833670873058 
 01/26  12:03:00,20.4,19.305833670873306 
 01/26  12:04:00,20.4,19.30583367087361 
 01/26  12:05:00,20.4,19.305833670873974 
 01/26  12:06:00,20.4,19.30583367087439 
 01/26  12:07:00,20.4,19.305833670874848 
 01/26  12:08:00,20.4,19.30583367087534 
 01/26  12:09:00,20.4,19.305833670875847 
 01/26  12:10:00,20.4,19.305833670876348 
 01/26  12:11:00,20.4,19.30583367087682 
 01/26  12:12:00,20.4,19.30583367087724 
 01/26  12:13:00,20.4,19.3058336708776 
 01/26  12:14:00,20.4,19.30583367087788 
 01/26  12:15:00,20.4,19.305833670878074 
 01/26  12:16:00,20.4,19.305833670878184 
 01/26  12:17:00,20.4,19.305833670878216 
 01/26  12:18:00,20.4,19.30583367087818 
 01/26  12:19:00,20.4,19.305833670878085 
 01/26  12:20:00,20.4,19.305833670877936 
 01/26  12:21:00,20.4,19.305833670877744 
 01/26  12:22:00,20.4,19.305833670877516 
 01/26  12:23:00,20.4,19.305833670877257 
 01/26  12:24:00,20.4,19.305833670876969 
 01/26  12:25:00,20.4,19.305833670876664 
 01/26  12:26:00,20.4,19.305833670876344 
 01/26  12:27:00,20.4,19.305833670876024 
 01/26  12:28:00,20.4,19.305833670875705 
 01/26  12:29:00,20.4,19.3058336708754 
 01/26  12:30:00,20.4,19.30583367087512 
 01/26  12:31:00,20.4,19.30583367087487 
 01/26  12:32:00,20.4,19.305833670874639 
 01/26  12:33:00,20.4,19.305833670874429 
 01/26  12:34:00,20.4,19.30583367087423 
 01/26  12:35:00,20.4,19.305833670874049 
 01/26  12:36:00,20.4,19.30583367087387 
 01/26  12:37:00,20.4,19.305833670873694 
 01/26  12:38:00,20.4,19.305833670873509 
 01/26  12:39:00,20.4,19.305833670873317 
 01/26  12:40:00,20.4,19.30583367087312 
 01/26  12:41:00,20.4,19.305833670872909 
 01/26  12:42:00,20.4,19.30583367087268 
 01/26  12:43:00,20.4,19.30583367087243 
 01/26  12:44:00,20.4,19.30583367087215 
 01/26  12:45:00,20.4,19.305833670871846 
 01/26  12:46:00,20.4,19.30583367087151 
 01/26  12:47:00,20.4,19.305833670871157 
 01/26  12:48:00,20.4,19.30583367087078 
 01/26  12:49:00,20.4,19.30583367087039 
 01/26  12:50:00,20.4,19.305833670870006 
 01/26  12:51:00,20.4,19.305833670869636 
 01/26  12:52:00,20.4,19.305833670869285 
 01/26  12:53:00,20.4,19.30583367086895 
 01/26  12:54:00,20.4,19.30583367086864 
 01/26  12:55:00,20.4,19.305833670868357 
 01/26  12:56:00,20.4,19.305833670868087 
 01/26  12:57:00,20.4,19.305833670867825 
 01/26  12:58:00,20.4,19.30583367086756 
 01/26  12:59:00,20.4,19.305833670867309 
 01/26  13:00:00,20.4,19.305833670867057 
 01/26  13:01:00,20.4,19.305833670866805 
 01/26  13:02:00,20.4,19.305833670866556 
 01/26  13:03:00,20.4,19.305833670866318 
 01/26  13:04:00,20.4,19.30583367086609 
 01/26  13:05:00,20.4,19.30583367086588 
 01/26  13:06:00,20.4,19.305833670865686 
 01/26  13:07:00,20.4,19.305833670865494 
 01/26  13:08:00,20.4,19.305833670865299 
 01/26  13:09:00,20.4,19.30583367086511 
 01/26  13:10:00,20.4,19.305833670864926 
 01/26  13:11:00,20.4,19.30583367086475 
 01/26  13:12:00,20.4,19.30583367086459 
 01/26  13:13:00,20.4,19.30583367086444 
 01/26  13:14:00,20.4,19.305833670864304 
 01/26  13:15:00,20.4,19.30583367086419 
 01/26  13:16:00,20.4,19.30583367086411 
 01/26  13:17:00,20.4,19.30583367086406 
 01/26  13:18:00,20.4,19.305833670864045 
 01/26  13:19:00,20.4,19.305833670864066 
 01/26  13:20:00,20.4,19.30583367086413 
 01/26  13:21:00,20.4,19.305833670864229 
 01/26  13:22:00,20.4,19.30583367086436 
 01/26  13:23:00,20.4,19.305833670864524 
 01/26  13:24:00,20.4,19.305833670864716 
 01/26  13:25:00,20.4,19.30583367086494 
 01/26  13:26:00,20.4,19.305833670865188 
 01/26  13:27:00,20.4,19.305833670865466 
 01/26  13:28:00,20.4,19.305833670865757 
 01/26  13:29:00,20.4,19.305833670866059 
 01/26  13:30:00,20.4,19.305833670866357 
 01/26  13:31:00,20.4,19.30583367086664 
 01/26  13:32:00,20.4,19.305833670866904 
 01/26  13:33:00,20.4,19.305833670867135 
 01/26  13:34:00,20.4,19.305833670867327 
 01/26  13:35:00,20.4,19.305833670867469 
 01/26  13:36:00,20.4,19.305833670867565 
 01/26  13:37:00,20.4,19.305833670867615 
 01/26  13:38:00,20.4,19.30583367086762 
 01/26  13:39:00,20.4,19.30583367086758 
 01/26  13:40:00,20.4,19.305833670867508 
 01/26  13:41:00,20.4,19.30583367086741 
 01/26  13:42:00,20.4,19.305833670867299 
 01/26  13:43:00,20.4,19.305833670867178 
 01/26  13:44:00,20.4,19.305833670867068 
 01/26  13:45:00,20.4,19.305833670866975 
 01/26  13:46:00,20.4,19.305833670866915 
 01/26  13:47:00,20.4,19.30583367086689 
 01/26  13:48:00,20.4,19.305833670866908 
 01/26  13:49:00,20.4,19.30583367086696 
 01/26  13:50:00,20.4,19.305833670867047 
 01/26  13:51:00,20.4,19.30583367086715 
 01/26  13:52:00,20.4,19.305833670867267 
 01/26  13:53:00,20.4,19.305833670867388 
 01/26  13:54:00,20.4,19.305833670867508 
 01/26  13:55:00,20.4,19.305833670867626 
 01/26  13:56:00,20.4,19.305833670867739 
 01/26  13:57:00,20.4,19.30583367086784 
 01/26  13:58:00,20.4,19.305833670867945 
 01/26  13:59:00,20.4,19.30583367086806 
 01/26  14:00:00,20.4,19.305833670868194 
 01/26  14:01:00,20.4,19.305833670868354 
 01/26  14:02:00,20.4,19.30583367086855 
 01/26  14:03:00,20.4,19.30583367086879 
 01/26  14:04:00,20.4,19.305833670869064 
 01/26  14:05:00,20.4,19.30583367086937 
 01/26  14:06:00,20.4,19.3058336708697 
 01/26  14:07:00,20.4,19.305833670870034 
 01/26  14:08:00,20.4,19.305833670870365 
 01/26  14:09:00,20.4,19.305833670870674 
 01/26  14:10:00,20.4,19.305833670870947 
 01/26  14:11:00,20.4,19.30583367087117 
 01/26  14:12:00,20.4,19.30583367087134 
 01/26  14:13:00,20.4,19.305833670871448 
 01/26  14:14:00,20.4,19.305833670871487 
 01/26  14:15:00,20.4,19.305833670871466 
 01/26  14:16:00,20.4,19.30583367087139 
 01/26  14:17:00,20.4,19.305833670871264 
 01/26  14:18:00,20.4,19.305833670871097 
 01/26  14:19:00,20.4,19.305833670870905 
 01/26  14:20:00,20.4,19.3058336708707 
 01/26  14:21:00,20.4,19.305833670870496 
 01/26  14:22:00,20.4,19.305833670870287 
 01/26  14:23:00,20.4,19.30583367087009 
 01/26  14:24:00,20.4,19.30583367086992 
 01/26  14:25:00,20.4,19.30583367086977 
 01/26  14:26:00,20.4,19.30583367086963 
 01/26  14:27:00,20.4,19.305833670869509 
 01/26  14:28:00,20.4,19.305833670869398 
 01/26  14:29:00,20.4,19.305833670869285 
 01/26  14:30:00,20.4,19.305833670869157 
 01/26  14:31:00,20.4,19.30583367086901 
 01/26  14:32:00,20.4,19.305833670868834 
 01/26  14:33:00,20.4,19.30583367086862 
 01/26  14:34:00,20.4,19.305833670868368 
 01/26  14:35:00,20.4,19.305833670868073 
 01/26  14:36:00,20.4,19.305833670867739 
 01/26  14:37:00,20.4,19.30583367086736 
 01/26  14:38:00,20.4,19.30583367086696 
 01/26  14:39:00,20.4,19.30583367086654 
 01/26  14:40:00,20.4,19.305833670866119 
 01/26  14:41:00,20.4,19.305833670865704 
 01/26  14:42:00,20.4,19.3058336708653 
 01/26  14:43:00,20.4,19.30583367086493 
 01/26  14:44:00,20.4,19.305833670864599 
 01/26  14:45:00,20.4,19.305833670864297 
 01/26  14:46:00,20.4,19.305833670864034 
 01/26  14:47:00,20.4,19.305833670863814 
 01/26  14:48:00,20.4,19.305833670863629 
 01/26  14:49:00,20.4,19.305833670863476 
 01/26  14:50:00,20.4,19.305833670863355 
 01/26  14:51:00,20.4,19.305833670863274 
 01/26  14:52:00,20.4,19.305833670863227 
 01/26  14:53:00,20.4,19.305833670863206 
 01/26  14:54:00,20.4,19.305833670863206 
 01/26  14:55:00,20.4,19.305833670863224 
 01/26  14:56:00,20.4,19.305833670863259 
 01/26  14:57:00,20.4,19.3058336708633 
 01/26  14:58:00,20.4,19.305833670863338 
 01/26  14:59:00,20.4,19.30583367086336 
 01/26  15:00:00,20.4,19.30583367086337 
 01/26  15:01:00,20.4,19.30583367086337 
 01/26  15:02:00,20.4,19.30583367086335 
 01/26  15:03:00,20.4,19.3058336708633 
 01/26  15:04:00,20.4,19.30583367086322 
 01/26  15:05:00,20.4,19.3058336708631 
 01/26  15:06:00,20.4,19.305833670862954 
 01/26  15:07:00,20.4,19.305833670862776 
 01/26  15:08:00,20.4,19.305833670862567 
 01/26  15:09:00,20.4,19.305833670862329 
 01/26  15:10:00,20.4,19.30583367086208 
 01/26  15:11:00,20.4,19.30583367086183 
 01/26  15:12:00,20.4,19.30583367086159 
 01/26  15:13:00,20.4,19.30583367086136 
 01/26  15:14:00,20.4,19.30583367086116 
 01/26  15:15:00,20.4,19.305833670860979 
 01/26  15:16:00,20.4,19.305833670860819 
 01/26  15:17:00,20.4,19.30583367086068 
 01/26  15:18:00,20.4,19.305833670860556 
 01/26  15:19:00,20.4,19.30583367086044 
 01/26  15:20:00,20.4,19.305833670860335 
 01/26  15:21:00,20.4,19.305833670860225 
 01/26  15:22:00,20.4,19.30583367086012 
 01/26  15:23:00,20.4,19.305833670860033 
 01/26  15:24:00,20.4,19.305833670859959 
 01/26  15:25:00,20.4,19.30583367085989 
 01/26  15:26:00,20.4,19.305833670859824 
 01/26  15:27:00,20.4,19.305833670859749 
 01/26  15:28:00,20.4,19.305833670859668 
 01/26  15:29:00,20.4,19.30583367085957 
 01/26  15:30:00,20.4,19.305833670859465 
 01/26  15:31:00,20.4,19.305833670859358 
 01/26  15:32:00,20.4,19.305833670859255 
 01/26  15:33:00,20.4,19.30583367085916 
 01/26  15:34:00,20.4,19.30583367085908 
 01/26  15:35:00,20.4,19.30583367085903 
 01/26  15:36:00,20.4,19.305833670858996 
 01/26  15:37:00,20.4,19.30583367085897 
 01/26  15:38:00,20.4,19.30583367085895 
 01/26  15:39:00,20.4,19.305833670858936 
 01/26  15:40:00,20.4,19.305833670858914 
 01/26  15:41:00,20.4,19.30583367085888 
 01/26  15:42:00,20.4,19.305833670858843 
 01/26  15:43:00,20.4,19.305833670858804 
 01/26  15:44:00,20.4,19.30583367085877 
 01/26  15:45:00,20.4,19.30583367085874 
 01/26  15:46:00,20.4,19.305833670858719 
 01/26  15:47:00,20.4,19.305833670858705 
 01/26  15:48:00,20.4,19.30583367085869 
 01/26  15:49:00,20.4,19.305833670858669 
 01/26  15:50:00,20.4,19.305833670858634 
 01/26  15:51:00,20.4,19.305833670858584 
 01/26  15:52:00,20.4,19.30583367085851 
 01/26  15:53:00,20.4,19.305833670858417 
 01/26  15:54:00,20.4,19.305833670858303 
 01/26  15:55:00,20.4,19.305833670858175 
 01/26  15:56:00,20.4,19.305833670858033 
 01/26  15:57:00,20.4,19.30583367085789 
 01/26  15:58:00,20.4,19.305833670857749 
 01/26  15:59:00,20.4,19.30583367085761 
 01/26  16:00:00,20.4,19.305833670857479 
 01/26  16:01:00,20.4,19.305833670857358 
 01/26  16:02:00,20.4,19.305833670857255 
 01/26  16:03:00,20.4,19.305833670857166 
 01/26  16:04:00,20.4,19.30583367085709 
 01/26  16:05:00,20.4,19.305833670857028 
 01/26  16:06:00,20.4,19.305833670856967 
 01/26  16:07:00,20.4,19.30583367085691 
 01/26  16:08:00,20.4,19.305833670856857 
 01/26  16:09:00,20.4,19.305833670856804 
 01/26  16:10:00,20.4,19.305833670856754 
 01/26  16:11:00,20.4,19.305833670856715 
 01/26  16:12:00,20.4,19.305833670856694 
 01/26  16:13:00,20.4,19.30583367085669 
 01/26  16:14:00,20.4,19.30583367085671 
 01/26  16:15:00,20.4,19.305833670856758 
 01/26  16:16:00,20.4,19.305833670856836 
 01/26  16:17:00,20.4,19.305833670856946 
 01/26  16:18:00,20.4,19.3058336708571 
 01/26  16:19:00,20.4,19.3058336708573 
 01/26  16:20:00,20.4,19.30583367085755 
 01/26  16:21:00,20.4,19.30583367085784 
 01/26  16:22:00,20.4,19.305833670858179 
 01/26  16:23:00,20.4,19.305833670858545 
 01/26  16:24:00,20.4,19.305833670858936 
 01/26  16:25:00,20.4,19.305833670859344 
 01/26  16:26:00,20.4,19.30583367085976 
 01/26  16:27:00,20.4,19.305833670860179 
 01/26  16:28:00,20.4,19.305833670860598 
 01/26  16:29:00,20.4,19.305833670861028 
 01/26  16:30:00,20.4,19.305833670861469 
 01/26  16:31:00,20.4,19.305833670861927 
 01/26  16:32:00,20.4,19.305833670862414 
 01/26  16:33:00,20.4,19.30583367086293 
 01/26  16:34:00,20.4,19.30583367086349 
 01/26  16:35:00,20.4,19.30583367086408 
 01/26  16:36:00,20.4,19.305833670864698 
 01/26  16:37:00,20.4,19.30583367086533 
 01/26  16:38:00,20.4,19.30583367086597 
 01/26  16:39:00,20.4,19.3058336708666 
 01/26  16:40:00,20.4,19.305833670867206 
 01/26  16:41:00,20.4,19.305833670867775 
 01/26  16:42:00,20.4,19.305833670868304 
 01/26  16:43:00,20.4,19.30583367086879 
 01/26  16:44:00,20.4,19.305833670869239 
 01/26  16:45:00,20.4,19.305833670869647 
 01/26  16:46:00,20.4,19.30583367087001 
 01/26  16:47:00,20.4,19.305833670870326 
 01/26  16:48:00,20.4,19.305833670870599 
 01/26  16:49:00,20.4,19.30583367087083 
 01/26  16:50:00,20.4,19.305833670871018 
 01/26  16:51:00,20.4,19.30583367087116 
 01/26  16:52:00,20.4,19.30583367087126 
 01/26  16:53:00,20.4,19.305833670871328 
 01/26  16:54:00,20.4,19.305833670871363 
 01/26  16:55:00,20.4,19.30583367087137 
 01/26  16:56:00,20.4,19.30583367087135 
 01/26  16:57:00,20.4,19.30583367087131 
 01/26  16:58:00,20.4,19.305833670871246 
 01/26  16:59:00,20.4,19.305833670871164 
 01/26  17:00:00,20.4,19.30583367087107 
 01/26  17:01:00,20.4,19.305833670870976 
 01/26  17:02:00,20.4,19.305833670870883 
 01/26  17:03:00,20.4,19.305833670870798 
 01/26  17:04:00,20.4,19.305833670870724 
 01/26  17:05:00,20.4,19.30583367087066 
 01/26  17:06:00,20.4,19.305833670870624 
 01/26  17:07:00,20.4,19.30583367087062 
 01/26  17:08:00,20.4,19.305833670870667 
 01/26  17:09:00,20.4,19.305833670870773 
 01/26  17:10:00,20.4,19.305833670870955 
 01/26  17:11:00,20.4,19.305833670871207 
 01/26  17:12:00,20.4,19.305833670871519 
 01/26  17:13:00,20.4,19.305833670871889 
 01/26  17:14:00,20.4,19.305833670872308 
 01/26  17:15:00,20.4,19.305833670872777 
 01/26  17:16:00,20.4,19.305833670873274 
 01/26  17:17:00,20.4,19.305833670873793 
 01/26  17:18:00,20.4,19.30583367087432 
 01/26  17:19:00,20.4,19.305833670874873 
 01/26  17:20:00,20.4,19.305833670875435 
 01/26  17:21:00,20.4,19.305833670875999 
 01/26  17:22:00,20.4,19.305833670876557 
 01/26  17:23:00,20.4,19.305833670877097 
 01/26  17:24:00,20.4,19.305833670877609 
 01/26  17:25:00,20.4,19.30583367087808 
 01/26  17:26:00,20.4,19.30583367087851 
 01/26  17:27:00,20.4,19.305833670878895 
 01/26  17:28:00,20.4,19.30583367087924 
 01/26  17:29:00,20.4,19.305833670879556 
 01/26  17:30:00,20.4,19.30583367087984 
 01/26  17:31:00,20.4,19.305833670880096 
 01/26  17:32:00,20.4,19.305833670880337 
 01/26  17:33:00,20.4,19.30583367088057 
 01/26  17:34:00,20.4,19.305833670880806 
 01/26  17:35:00,20.4,19.305833670881058 
 01/26  17:36:00,20.4,19.305833670881325 
 01/26  17:37:00,20.4,19.305833670881606 
 01/26  17:38:00,20.4,19.305833670881908 
 01/26  17:39:00,20.4,19.305833670882224 
 01/26  17:40:00,20.4,19.30583367088256 
 01/26  17:41:00,20.4,19.305833670882906 
 01/26  17:42:00,20.4,19.305833670883258 
 01/26  17:43:00,20.4,19.30583367088361 
 01/26  17:44:00,20.4,19.30583367088396 
 01/26  17:45:00,20.4,19.305833670884295 
 01/26  17:46:00,20.4,19.305833670884597 
 01/26  17:47:00,20.4,19.305833670884863 
 01/26  17:48:00,20.4,19.30583367088507 
 01/26  17:49:00,20.4,19.305833670885215 
 01/26  17:50:00,20.4,19.30583367088528 
 01/26  17:51:00,20.4,19.30583367088528 
 01/26  17:52:00,20.4,19.305833670885208 
 01/26  17:53:00,20.4,19.30583367088506 
 01/26  17:54:00,20.4,19.305833670884856 
 01/26  17:55:00,20.4,19.3058336708846 
 01/26  17:56:00,20.4,19.305833670884288 
 01/26  17:57:00,20.4,19.305833670883918 
 01/26  17:58:00,20.4,19.305833670883489 
 01/26  17:59:00,20.4,19.305833670883009 
 01/26  18:00:00,20.4,19.30583367088249 
 01/26  18:01:00,20.4,19.305833670881929 
 01/26  18:02:00,20.4,19.30583367088134 
 01/26  18:03:00,20.4,19.305833670880739 
 01/26  18:04:00,20.4,19.305833670880124 
 01/26  18:05:00,20.4,19.305833670879509 
 01/26  18:06:00,20.4,19.305833670878898 
 01/26  18:07:00,20.4,19.305833670878294 
 01/26  18:08:00,20.4,19.3058336708777 
 01/26  18:09:00,20.4,19.30583367087712 
 01/26  18:10:00,20.4,19.305833670876564 
 01/26  18:11:00,20.4,19.30583367087602 
 01/26  18:12:00,20.4,19.3058336708755 
 01/26  18:13:00,20.4,19.305833670875 
 01/26  18:14:00,20.4,19.30583367087452 
 01/26  18:15:00,20.4,19.30583367087407 
 01/26  18:16:00,20.4,19.305833670873647 
 01/26  18:17:00,20.4,19.305833670873253 
 01/26  18:18:00,20.4,19.30583367087289 
 01/26  18:19:00,20.4,19.305833670872578 
 01/26  18:20:00,20.4,19.30583367087231 
 01/26  18:21:00,20.4,19.305833670872099 
 01/26  18:22:00,20.4,19.305833670871946 
 01/26  18:23:00,20.4,19.305833670871853 
 01/26  18:24:00,20.4,19.30583367087182 
 01/26  18:25:00,20.4,19.30583367087184 
 01/26  18:26:00,20.4,19.305833670871907 
 01/26  18:27:00,20.4,19.305833670871999 
 01/26  18:28:00,20.4,19.305833670872116 
 01/26  18:29:00,20.4,19.305833670872248 
 01/26  18:30:00,20.4,19.30583367087238 
 01/26  18:31:00,20.4,19.305833670872518 
 01/26  18:32:00,20.4,19.305833670872649 
 01/26  18:33:00,20.4,19.305833670872777 
 01/26  18:34:00,20.4,19.305833670872905 
 01/26  18:35:00,20.4,19.305833670873036 
 01/26  18:36:00,20.4,19.305833670873168 
 01/26  18:37:00,20.4,19.305833670873299 
 01/26  18:38:00,20.4,19.305833670873434 
 01/26  18:39:00,20.4,19.305833670873569 
 01/26  18:40:00,20.4,19.305833670873697 
 01/26  18:41:00,20.4,19.30583367087381 
 01/26  18:42:00,20.4,19.305833670873903 
 01/26  18:43:00,20.4,19.305833670873974 
 01/26  18:44:00,20.4,19.30583367087403 
 01/26  18:45:00,20.4,19.305833670874077 
 01/26  18:46:00,20.4,19.30583367087411 
 01/26  18:47:00,20.4,19.305833670874138 
 01/26  18:48:00,20.4,19.305833670874148 
 01/26  18:49:00,20.4,19.305833670874145 
 01/26  18:50:00,20.4,19.305833670874127 
 01/26  18:51:00,20.4,19.305833670874088 
 01/26  18:52:00,20.4,19.30583367087401 
 01/26  18:53:00,20.4,19.305833670873889 
 01/26  18:54:00,20.4,19.305833670873719 
 01/26  18:55:00,20.4,19.305833670873495 
 01/26  18:56:00,20.4,19.305833670873214 
 01/26  18:57:00,20.4,19.305833670872877 
 01/26  18:58:00,20.4,19.305833670872479 
 01/26  18:59:00,20.4,19.30583367087202 
 01/26  19:00:00,20.4,19.30583367087151 
 01/26  19:01:00,20.4,19.305833670870969 
 01/26  19:02:00,20.4,19.3058336708704 
 01/26  19:03:00,20.4,19.305833670869814 
