Date/Time,EMS:Temperatura Habitacion [C](TimeStep),EMS:Temperatura exterior [C](TimeStep),M_SC:Surface Inside Face Temperature [C](TimeStep),M_SC:Surface Outside Face Temperature [C](TimeStep),M_SC:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),H_M2:Surface Inside Face Temperature [C](TimeStep),H_M2:Surface Outside Face Temperature [C](TimeStep),H_M2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),H_M2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),H_M2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),M_SC2:Surface Inside Face Temperature [C](TimeStep),M_SC2:Surface Outside Face Temperature [C](TimeStep),M_SC2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),M_SC2:Surface Inside Face Convection Heat Gain Rate [W](TimeStep),M_SC2:Surface Inside Face Conduction Heat Transfer Rate [W](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  00:01:00,21.895190352834328,20.4,20.434173610680966,21.828218888313537,13.0,-2.03291975218932,2.0328873975125334,21.961505618713099,21.96148445222713,6.6,-2.0028271339642877,-0.9469969322406615,21.828218888313537,20.434173610680966,6.6,2.022645382871103,-2.0239977517993057,20.399999999999996,21.895190360360379,21.895128492994308 
 01/25  00:02:00,21.895128492994308,20.4,20.43417219683124,21.828159799252977,13.0,-2.0328356450971789,2.03280329175893,21.961441015179806,21.961419849569585,6.6,-2.0027442700375466,-0.9469577510316741,21.828159799252977,20.43417219683124,6.6,2.022561700898161,-2.0239140138734159,20.4,21.895128500519769,21.895066635713638 
 01/25  00:03:00,21.895066635713638,20.4,20.43417078304002,21.82810071263718,13.0,-2.0327515414848138,2.0327191894849889,21.961376414319397,21.961355249584856,6.6,-2.0026614095397159,-0.9469185726891592,21.82810071263718,20.43417078304002,6.6,2.0224780223858898,-2.0238302794097935,20.4,21.895066643238505,21.89500478099221 
 01/25  00:04:00,21.89500478099221,20.4,20.43416936930729,21.828041628466065,13.0,-2.0326674413522247,2.03263509069071,21.96131181613174,21.96129065227287,6.6,-2.0025785524700447,-0.9468793949802858,21.828041628466065,20.43416936930729,6.6,2.022394347333645,-2.023746548408633,20.4,21.89500478851648,21.89494292882992 
 01/25  00:05:00,21.89494292882992,20.4,20.434167955633048,21.827982546739514,13.0,-2.0325833446987779,2.0325509953759965,21.961247220616746,21.96122605763349,6.6,-2.002495698828963,-0.9468402195427408,21.827982546739514,20.434167955633048,6.6,2.0223106757416424,-2.0236628208702278,20.4,21.894942936353595,21.894881079226676 
 01/25  00:06:00,21.894881079226676,20.4,20.434166542017289,21.8279234674574,13.0,-2.032499251524473,2.0324669035402298,21.961182627774286,21.96116146566662,6.6,-2.0024128486155035,-0.9468010452122472,21.8279234674574,20.434166542017289,6.6,2.022227007610954,-2.023579096795813,20.4,21.894881086749757,21.894819232182369 
 01/25  00:07:00,21.894819232182369,20.4,20.43416512846001,21.8278643906196,13.0,-2.032415161829099,2.032382815182402,21.961118037604263,21.96109687637214,6.6,-2.0023300018298819,-0.9467618732269549,21.8278643906196,20.43416512846001,6.6,2.0221433429421169,-2.023495376186364,20.4,21.894819239704856,21.89475738769689 
 01/25  00:08:00,21.89475738769689,20.4,20.434163714961178,21.82780531622598,13.0,-2.0323310756105426,2.0322987303017334,21.96105345010655,21.96103228974995,6.6,-2.0022471584715615,-0.9467227018919513,21.82780531622598,20.434163714961178,6.6,2.0220596817358817,-2.0234116590422386,20.399999999999996,21.894757395218787,21.894695545770135 
 01/25  00:09:00,21.894695545770135,20.4,20.434162301520798,21.827746244276438,13.0,-2.032246992869437,2.0322146488980934,21.960988865281057,21.960967705799928,6.6,-2.0021643185410786,-0.9466835331081603,21.827746244276438,20.434162301520798,6.6,2.0219760239920339,-2.023327945362786,20.399999999999996,21.89469555329143,21.894633706401988 
 01/25  00:10:00,21.894633706401988,20.4,20.434160888138878,21.8276871747709,13.0,-2.0321629136057837,2.0321305709721324,21.960924283127654,21.96090312452197,6.6,-2.0020814820378969,-0.9466443653148892,21.8276871747709,20.434160888138878,6.6,2.021892369709393,-2.023244235146609,20.4,21.894633713922695,21.894571869592338 
 01/25  00:11:00,21.894571869592338,20.4,20.434159474815428,21.827628107709299,13.0,-2.0320788378202154,2.032046496524598,21.960859703646244,21.960838545915963,6.6,-2.0019986489624457,-0.946605199348669,21.827628107709299,20.434159474815428,6.6,2.021808718886779,-2.0231605283917557,20.399999999999996,21.894571877112449,21.89451003534109 
 01/25  00:12:00,21.89451003534109,20.4,20.43415806155045,21.82756904309158,13.0,-2.0319947655133667,2.0319624255557184,21.96079512683671,21.960773969981799,6.6,-2.0019158193141877,-0.9465660351116968,21.82756904309158,20.43415806155045,6.6,2.0217250715227976,-2.023076825096666,20.399999999999996,21.89451004286061,21.894448203648147 
 01/25  00:13:00,21.894448203648147,20.4,20.434156648343945,21.827509980917694,13.0,-2.031910696684814,2.0318783580654928,21.96073055269894,21.960709396719368,6.6,-2.0018329930924807,-0.9465268721087123,21.827509980917694,20.434156648343945,6.6,2.021641427616053,-2.02299312526017,20.4,21.89444821116707,21.89438637451341 
 01/25  00:14:00,21.89438637451341,20.4,20.434155235195929,21.827450921187574,13.0,-2.0318266313354047,2.031794294053954,21.960665981232837,21.960644826128548,6.6,-2.00175017029743,-0.946487711443646,21.827450921187574,20.434155235195929,6.6,2.02155778716558,-2.022909428881486,20.400000000000003,21.894386382031738,21.894324547936795 
 01/25  00:15:00,21.894324547936795,20.4,20.434153822106397,21.827391863901139,13.0,-2.0317425694651369,2.031710233522111,21.960601412438267,21.960580258209249,6.6,-2.0016673509276425,-0.9464485515516427,21.827391863901139,20.434153822106397,6.6,2.0214741501712716,-2.0228257359607126,20.4,21.894324555454526,21.8942627239182 
 01/25  00:16:00,21.8942627239182,20.4,20.434152409075354,21.82733280905828,13.0,-2.031658511074645,2.03162617647032,21.96053684631514,21.960515692961338,6.6,-2.001584534983439,-0.9464093939382511,21.82733280905828,20.434152409075354,6.6,2.0213905166333414,-2.0227420464988898,20.399999999999996,21.894262731435338,21.894200902457525 
 01/25  00:17:00,21.894200902457525,20.4,20.434150996102809,21.82727375665885,13.0,-2.031574456164141,2.031542122898289,21.960472282863337,21.960451130384727,6.6,-2.0015017224641764,-0.9463702374402347,21.82727375665885,20.434150996102809,6.6,2.0213068865531849,-2.0226583604979364,20.4,21.894200909974069,21.894139083554668 
 01/25  00:18:00,21.894139083554668,20.4,20.434149583188764,21.827214706702699,13.0,-2.031490404733202,2.0314580728059528,21.96040772208275,21.960386570479288,6.6,-2.001418913369747,-0.9463310831594427,21.827214706702699,20.434149583188764,6.6,2.0212232599324118,-2.022574677960225,20.4,21.89413909107061,21.89407726720952 
 01/25  00:19:00,21.89407726720952,20.4,20.434148170333218,21.827155659189669,13.0,-2.0314063567824616,2.0313740261937016,21.960343163973265,21.96032201324492,6.6,-2.0013361076998295,-0.9462919299357601,21.827155659189669,20.434148170333218,6.6,2.0211396367724165,-2.022490998886829,20.399999999999996,21.89407727472487,21.894015453421969 
 01/25  00:20:00,21.894015453421969,20.4,20.43414675753617,21.827096614119627,13.0,-2.03132231231192,2.0312899830619908,21.96027860853477,21.960257458681509,6.6,-2.0012533054548515,-0.9462527786036372,21.827096614119627,20.43414675753617,6.6,2.0210560170736286,-2.022407323277294,20.4,21.894015460936733,21.893953642191894 
 01/25  00:21:00,21.893953642191894,20.4,20.43414534479764,21.8270375714925,13.0,-2.031238271322,2.03120594341095,21.960214055767165,21.960192906788945,6.6,-2.001170506634922,-0.9462136286688547,21.8270375714925,20.43414534479764,6.6,2.02097240083476,-2.0223236511298636,20.399999999999996,21.893953649706057,21.893891833519189 
 01/25  00:22:00,21.893891833519189,20.4,20.43414393211761,21.82697853130823,13.0,-2.0311542338127017,2.031121907240515,21.96014950567033,21.96012835756711,6.6,-2.0010877112399334,-0.9461744809658631,21.82697853130823,20.43414393211761,6.6,2.020888788054416,-2.022239982441871,20.399999999999996,21.893891841032759,21.89383002740374 
 01/25  00:23:00,21.89383002740374,20.4,20.434142519496086,21.826919493566775,13.0,-2.031070199783391,2.031037874549872,21.960084958244154,21.960063811015915,6.6,-2.001004919269777,-0.9461353339350099,21.826919493566775,20.434142519496086,6.6,2.020805178730559,-2.022156317211659,20.4,21.893830034916719,21.893768223845457 
 01/25  00:24:00,21.893768223845457,20.4,20.434141106933049,21.82686045826806,13.0,-2.030986169233222,2.030953845338144,21.960020413488537,21.959999267135225,6.6,-2.000922130724455,-0.946096189341959,21.82686045826806,20.434141106933049,6.6,2.0207215728622218,-2.022072655438382,20.4,21.89376823135784,21.893706422844237 
 01/25  00:25:00,21.893706422844237,20.4,20.434139694428486,21.826801425412009,13.0,-2.0309021421617734,2.0308698196048429,21.959955871403357,21.959934725924943,6.6,-2.0008393456031077,-0.9460570460265955,21.826801425412009,20.434139694428486,6.6,2.02063797044919,-2.021988997122364,20.4,21.893706430356024,21.893644624399994 
 01/25  00:26:00,21.893644624399994,20.4,20.434138281982397,21.826742394998523,13.0,-2.030818118568832,2.030785797349773,21.959891331988506,21.959870187384955,6.6,-2.0007565639051987,-0.9460179042916935,21.826742394998523,20.434138281982397,6.6,2.020554371491465,-2.021905342264127,20.4,21.893644631911188,21.893582828512618 
 01/25  00:27:00,21.893582828512618,20.4,20.43413686959478,21.826683367027486,13.0,-2.030734098454399,2.030701778573033,21.959826795243875,21.959805651515155,6.6,-2.0006737856307277,-0.9459787640425712,21.826683367027486,20.43413686959478,6.6,2.020470775989367,-2.0218216908636377,20.4,21.893582836023218,21.893521035182009 
 01/25  00:28:00,21.893521035182009,20.4,20.43413545726563,21.826624341498783,13.0,-2.03065008181784,2.0306177632744917,21.95976226116936,21.95974111831542,6.6,-2.0005910107795885,-0.9459396259805,21.826624341498783,20.43413545726563,6.6,2.020387183943326,-2.021738042922001,20.4,21.893521042692016,21.893459244408068 
 01/25  00:29:00,21.893459244408068,20.4,20.434134044994936,21.826565318412287,13.0,-2.030566068658733,2.030533751453467,21.959697729764839,21.95967658778566,6.6,-2.0005082393510289,-0.9459004889443241,21.826565318412287,20.434134044994936,6.6,2.0203035953542005,-2.0216543984403887,20.399999999999996,21.89345925191748,21.893397456190688 
 01/25  00:30:00,21.893397456190688,20.4,20.43413263278269,21.826506297767854,13.0,-2.0304820589768655,2.030449743109276,21.95963320103021,21.959612059925747,6.6,-2.000425471345371,-0.9458613539016734,21.826506297767854,20.43413263278269,6.6,2.020220010223063,-2.0215707574200025,20.4,21.893397463699509,21.89333567052976 
 01/25  00:31:00,21.89333567052976,20.4,20.43413122062889,21.826447279565334,13.0,-2.0303980527713927,2.030365738240878,21.95956867496536,21.95954753473558,6.6,-2.000342706762294,-0.94582222009197,21.826447279565334,20.43413122062889,6.6,2.0201364285512017,-2.021487119862144,20.4,21.89333567803798,21.893273887425165 
 01/25  00:32:00,21.893273887425165,20.4,20.434129808533507,21.826388263804579,13.0,-2.0303140500412577,2.0302817368473957,21.959504151570184,21.95948301221504,6.6,-2.0002599456022258,-0.9457830884828437,21.826388263804579,20.434129808533507,6.6,2.020052850339474,-2.021403485768048,20.4,21.893273894932798,21.893212106876779 
 01/25  00:33:00,21.893212106876779,20.4,20.43412839649652,21.82632925048543,13.0,-2.0302300507849817,2.0301977389276577,21.959439630844554,21.959418492364028,6.6,-2.0001771878651666,-0.9457439577820407,21.82632925048543,20.43412839649652,6.6,2.019969275588954,-2.0213198551384625,20.4,21.89321211438382,21.89315032888448 
 01/25  00:34:00,21.89315032888448,20.4,20.434126984517915,21.826270239607749,13.0,-2.0301460550017187,2.0301137444802666,21.95937511278838,21.95935397518242,6.6,-2.000094433551975,-0.9457048293577682,21.826270239607749,20.434126984517915,6.6,2.0198857043001778,-2.0212362279740709,20.4,21.893150336390929,21.89308855344816 
 01/25  00:35:00,21.89308855344816,20.4,20.43412557259767,21.826211231171404,13.0,-2.0300620626902008,2.0300297535041817,21.959310597401538,21.95928946067012,6.6,-2.000011682662329,-0.9456657019125706,21.826211231171404,20.43412557259767,6.6,2.019802136473681,-2.0211526042747098,20.4,21.893088560954014,21.893026780567678 
 01/25  00:36:00,21.893026780567678,20.4,20.434124160735775,21.826152225176278,13.0,-2.0299780738497938,2.02994576599911,21.95924608468393,21.959224948827,6.6,-1.9999289351974097,-0.9456265769499151,21.826152225176278,20.434124160735775,6.6,2.019718572108929,-2.0210689840404449,20.399999999999996,21.893026788072939,21.892965010242926 
 01/25  00:37:00,21.892965010242926,20.4,20.434122748932226,21.826093221622228,13.0,-2.0298940884804979,2.0298617819649547,21.959181574635424,21.959160439652977,6.6,-1.9998461911564647,-0.9455874522432133,21.826093221622228,20.434122748932226,6.6,2.0196350112068854,-2.020985367271178,20.4,21.892965017747593,21.892903242473783 
 01/25  00:38:00,21.892903242473783,20.4,20.434121337187038,21.82603422050915,13.0,-2.0298101065825246,2.0297778014020726,21.959117067255943,21.9590959331479,6.6,-1.9997634505408897,-0.9455483311583595,21.82603422050915,20.434121337187038,6.6,2.019551453767015,-2.0209017539670399,20.4,21.89290324997785,21.892841477260128 
 01/25  00:39:00,21.892841477260128,20.4,20.4341199255002,21.825975221836936,13.0,-2.029726128156085,2.0296938243111475,21.95905256254533,21.959031429311709,6.6,-1.9996807133496116,-0.9455092093358182,21.825975221836936,20.4341199255002,6.6,2.0194678997891026,-2.0208181441273798,20.4,21.892841484763609,21.892779714601848 
 01/25  00:40:00,21.892779714601848,20.4,20.43411851387173,21.825916225605494,13.0,-2.029642153201602,2.029609850692406,21.958988060503534,21.95896692814424,6.6,-1.9995979795843469,-0.9454700913442576,21.825916225605494,20.43411851387173,6.6,2.0193843492722904,-2.020734537750832,20.399999999999996,21.89277972210473,21.89271795449883 
 01/25  00:41:00,21.89271795449883,20.4,20.43411710230163,21.825857231814763,13.0,-2.0295581817197094,2.029525880546076,21.958923561130385,21.95890242964543,6.6,-1.9995152492434863,-0.9454309730863388,21.825857231814763,20.43411710230163,6.6,2.0193008022151837,-2.0206509348356089,20.4,21.892717962001126,21.892656196950964 
 01/25  00:42:00,21.892656196950964,20.4,20.434115690789914,21.82579824046467,13.0,-2.029474213710407,2.0294419138728085,21.95885906442582,21.958837933815134,6.6,-1.999432522328639,-0.9453918580684186,21.82579824046467,20.434115690789914,6.6,2.0192172586163865,-2.0205673353801165,20.4,21.89265620445266,21.892594441958147 
 01/25  00:43:00,21.892594441958147,20.4,20.434114279336585,21.82573925155516,13.0,-2.029390249174752,2.0293579506732857,21.958794570389693,21.958773440653269,6.6,-1.999349798838196,-0.9453527432575503,21.82573925155516,20.434114279336585,6.6,2.0191337184748265,-2.0204837393829897,20.399999999999996,21.89259444945925,21.892532689520285 
 01/25  00:44:00,21.892532689520285,20.4,20.434112867941655,21.825680265086168,13.0,-2.0293062881133787,2.0292739909480606,21.958730079021924,21.958708950159694,6.6,-1.999267078772694,-0.9453136313589349,21.825680265086168,20.434112867941655,6.6,2.0190501817894308,-2.020400146843318,20.399999999999996,21.892532697020795,21.892470939637286 
 01/25  00:45:00,21.892470939637286,20.4,20.434111456605128,21.825621281057633,13.0,-2.029222330526075,2.0291900346973277,21.958665590322373,21.95864446233433,6.6,-1.9991843621307375,-0.9452745200117644,21.825621281057633,20.434111456605128,6.6,2.0189666485592339,-2.0203165577608086,20.399999999999996,21.892470947137203,21.892409192309047 
 01/25  00:46:00,21.892409192309047,20.4,20.434110045327008,21.825562299469469,13.0,-2.0291383764132639,2.029106081920957,21.958601104290954,21.95857997717704,6.6,-1.9991016489127556,-0.9452354109837835,21.825562299469469,20.434110045327008,6.6,2.0188831187838058,-2.020232972134941,20.399999999999996,21.89240919980837,21.89234744753547 
 01/25  00:47:00,21.89234744753547,20.4,20.434108634107284,21.82550332032158,13.0,-2.029054425774311,2.029022132618494,21.95853662092754,21.958515494687739,6.6,-1.9990189391178906,-0.9451963029785767,21.82550332032158,20.434108634107284,6.6,2.01879959246304,-2.020149389965781,20.4,21.8923474550342,21.892285705316458 
 01/25  00:48:00,21.892285705316458,20.4,20.434107222945955,21.82544434361387,13.0,-2.0289704786090057,2.0289381867893856,21.958472140232034,21.958451014866289,6.6,-1.9989362327462493,-0.9451571972301318,21.82544434361387,20.434107222945955,6.6,2.0187160695968289,-2.0200658112534257,20.4,21.892285712814599,21.892223965651917 
 01/25  00:49:00,21.892223965651917,20.4,20.43410581184301,21.825385369346248,13.0,-2.028886534917136,2.0288542444335344,21.95840766220431,21.958386537712604,6.6,-1.9988535297967587,-0.9451180924482762,21.825385369346248,20.43410581184301,6.6,2.0186325501852799,-2.0199822359977777,20.399999999999996,21.892223973149464,21.892162228541744 
 01/25  00:50:00,21.892162228541744,20.4,20.43410440079845,21.82532639751861,13.0,-2.028802594698491,2.0287703055515577,21.958343186844276,21.958322063226555,6.6,-1.998770830269741,-0.945078990001217,21.82532639751861,20.43410440079845,6.6,2.0185490342282854,-2.019898664198869,20.4,21.892162236038698,21.89210049398583 
 01/25  00:51:00,21.89210049398583,20.4,20.43410298981231,21.82526742813086,13.0,-2.0287186579547615,2.0286863701440738,21.958278714151804,21.958257591408047,6.6,-1.9986881341646595,-0.9450398884572788,21.82526742813086,20.43410298981231,6.6,2.0184655217254168,-2.01981509585657,20.399999999999996,21.89210050148219,21.89203876198408 
 01/25  00:52:00,21.89203876198408,20.4,20.434101578884577,21.825208461182908,13.0,-2.028634724685947,2.028602438211765,21.958214244126798,21.958193122256956,6.6,-1.9986054414815143,-0.9450007893209697,21.825208461182908,20.434101578884577,6.6,2.0183820126766736,-2.0197315309702636,20.399999999999996,21.892038769479848,21.89197703253639 
 01/25  00:53:00,21.89197703253639,20.4,20.43410016801525,21.82514949667466,13.0,-2.0285507948914138,2.0285185097539819,21.95814977676913,21.95812865577318,6.6,-1.998522752219554,-0.9449616908952959,21.82514949667466,20.43410016801525,6.6,2.0182985070816268,-2.0196479695398508,20.4,21.891977040031564,21.89191530564266 
 01/25  00:54:00,21.89191530564266,20.4,20.434098757204319,21.825090534606014,13.0,-2.028466868570528,2.028434584769195,21.958085312078713,21.958064191956603,6.6,-1.9984400663791009,-0.9449225949532047,21.825090534606014,20.434098757204319,6.6,2.0182150049403835,-2.0195644115656576,20.399999999999996,21.891915313137245,21.89185358130279 
 01/25  00:55:00,21.89185358130279,20.4,20.434097346451748,21.82503157497686,13.0,-2.0283829457218096,2.0283506632557799,21.958020850055413,21.957999730807129,6.6,-1.9983573839591893,-0.9448834996624429,21.82503157497686,20.434097346451748,6.6,2.0181315062531586,-2.019480857047879,20.4,21.89185358879678,21.89179185951667 
 01/25  00:56:00,21.89179185951667,20.4,20.434095935757516,21.8249726177871,13.0,-2.0282990263431457,2.0282667452121099,21.957956390699147,21.957935272324624,6.6,-1.9982747049606776,-0.9448444073276333,21.8249726177871,20.434095935757516,6.6,2.018048011019737,-2.0193973059864178,20.399999999999996,21.891791867010065,21.891730140284197 
 01/25  00:57:00,21.891730140284197,20.4,20.434094525121599,21.824913663036626,13.0,-2.028215110433902,2.0281828306375027,21.95789193400977,21.957870816509005,6.6,-1.998192029382278,-0.9448053149158296,21.824913663036626,20.434094525121599,6.6,2.017964519240227,-2.019313758381078,20.4,21.891730147777005,21.891668423605265 
 01/25  00:58:00,21.891668423605265,20.4,20.434093114544,21.824854710725345,13.0,-2.0281311979936564,2.028098919531438,21.95782747998721,21.957806363360129,6.6,-1.998109357224956,-0.9447662260676081,21.824854710725345,20.434093114544,6.6,2.0178810309141985,-2.0192302142315028,20.4,21.89166843109748,21.891606709479775 
 01/25  00:59:00,21.891606709479775,20.4,20.43409170402471,21.824795760853158,13.0,-2.0280472890219856,2.028015011894273,21.957763028631314,21.957741912877926,6.6,-1.9980266884871026,-0.9447271365534908,21.824795760853158,20.43409170402471,6.6,2.0177975460416515,-2.019146673537594,20.4,21.891606716971393,21.89154499790762 
 01/25  01:00:00,21.89154499790762,20.4,20.434090293563729,21.824736813419958,13.0,-2.0279633835191008,2.027931107725716,21.957698579942023,21.957677465062237,6.6,-1.99794402317022,-0.9446880514748628,21.824736813419958,20.434090293563729,6.6,2.017714064622586,-2.01906313629971,20.4,21.891545005398649,21.891483288888698 
 01/25  01:01:00,21.891483288888698,20.4,20.434088883161047,21.824677868425625,13.0,-2.0278794814843685,2.027847207025116,21.957634133919166,21.95761301991301,6.6,-1.9978613612721617,-0.9446489647377385,21.824677868425625,20.434088883161047,6.6,2.0176305866575396,-2.01897960251824,20.399999999999996,21.891483296379133,21.891421582422895 
 01/25  01:02:00,21.891421582422895,20.4,20.43408747281666,21.82461892587006,13.0,-2.0277955829177887,2.027763309792018,21.957569690562698,21.957548577430069,6.6,-1.997778702795074,-0.9446098829074328,21.82461892587006,20.43408747281666,6.6,2.0175471121460819,-2.018896072192957,20.4,21.891421589912736,21.891359878510106 
 01/25  01:03:00,21.891359878510106,20.4,20.434086062530566,21.824559985753174,13.0,-2.027711687818304,2.0276794160269424,21.95750524987244,21.957484137613368,6.6,-1.9976960477367037,-0.944570799626723,21.824559985753174,20.434086062530566,6.6,2.0174636410877837,-2.0188125453227236,20.4,21.891359885999358,21.891298177150227 
 01/25  01:04:00,21.891298177150227,20.4,20.434084652302784,21.824501048074887,13.0,-2.0276277961880284,2.027595525731092,21.957440811848355,21.957419700462738,6.6,-1.997613396098982,-0.9445317209302886,21.824501048074887,20.434084652302784,6.6,2.0173801734817875,-2.0187290219064009,20.4,21.89129818463888,21.89123647834316 
 01/25  01:05:00,21.89123647834316,20.4,20.434083242133338,21.824442112835127,13.0,-2.0275439080280188,2.0275116389059297,21.957376376490264,21.957355265978124,6.6,-1.9975307478795486,-0.9444926411195194,21.824442112835127,20.434083242133338,6.6,2.0172967093274485,-2.0186455019438589,20.4,21.89123648583123,21.891174782088798 
 01/25  01:06:00,21.891174782088798,20.4,20.43408183202225,21.82438318003379,13.0,-2.027460023339754,2.0274277555527888,21.957311943798115,21.957290834159364,6.6,-1.9974481030801199,-0.9444535654352222,21.82438318003379,20.43408183202225,6.6,2.017213248624446,-2.0185619854348055,20.399999999999996,21.891174789576274,21.89111308838704 
 01/25  01:07:00,21.89111308838704,20.4,20.434080421969534,21.824324249670789,13.0,-2.0273761421238687,2.027343875673068,21.95724751377174,21.9572264050064,6.6,-1.9973654616985504,-0.9444144887104632,21.824324249670789,20.434080421969534,6.6,2.0171297913727788,-2.018478472379272,20.399999999999996,21.891113095873924,21.89105139723778 
 01/25  01:08:00,21.89105139723778,20.4,20.434079011975216,21.82426532174601,13.0,-2.0272922643818416,2.0272599992670918,21.957183086411093,21.957161978519065,6.6,-1.9972828237366636,-0.9443754163181876,21.82426532174601,20.434079011975216,6.6,2.0170463375722327,-2.0183949627774555,20.4,21.89105140472407,21.89098970864093 
 01/25  01:09:00,21.89098970864093,20.4,20.434077602039289,21.82420639625936,13.0,-2.0272083901132507,2.0271761263346974,21.957118661716,21.957097554697304,6.6,-1.9972001891919924,-0.9443363430935425,21.82420639625936,20.434077602039289,6.6,2.016962887223237,-2.0183114566290616,20.4,21.89098971612663,21.890928022596378 
 01/25  01:10:00,21.890928022596378,20.4,20.434076192161745,21.824147473210734,13.0,-2.027124519317884,2.0270922568753328,21.957054239686405,21.957033133540955,6.6,-1.9971175580661454,-0.9442972737404562,21.824147473210734,20.434076192161745,6.6,2.01687944032547,-2.0182279539343837,20.399999999999996,21.890928030081484,21.890866339104016 
 01/25  01:11:00,21.890866339104016,20.4,20.43407478234257,21.824088552600015,13.0,-2.0270406519951078,2.02700839088838,21.956989820322148,21.95696871504996,6.6,-1.9970349303575137,-0.9442582034977751,21.824088552600015,20.43407478234257,6.6,2.0167959968792537,-2.0181444546940394,20.4,21.89086634658853,21.89080465816374 
 01/25  01:12:00,21.89080465816374,20.4,20.434073372581769,21.82402963442708,13.0,-2.0269567881442884,2.0269245283727654,21.956925403623175,21.956904299224154,6.6,-1.9969523060675994,-0.9442191378653807,21.82402963442708,20.434073372581769,6.6,2.016712556885124,-2.018060958908386,20.4,21.890804665647666,21.890742979775444 
 01/25  01:13:00,21.890742979775444,20.4,20.434071962879306,21.82397071869181,13.0,-2.0268729277641568,2.0268406693278395,21.956860989589314,21.956839886063489,6.6,-1.996869685194578,-0.944180070617149,21.82397071869181,20.434071962879306,6.6,2.016629120343403,-2.0179774665779126,20.399999999999996,21.890742987258773,21.890681303939016 
 01/25  01:14:00,21.890681303939016,20.4,20.434070553235175,21.82391180539408,13.0,-2.0267890708542914,2.0267568137532119,21.956796578220517,21.956775475567786,6.6,-1.996787067740167,-0.9441410081872965,21.82391180539408,20.434070553235175,6.6,2.0165456872547349,-2.0178939777036906,20.399999999999996,21.890681311421756,21.890619630654347 
 01/25  01:15:00,21.890619630654347,20.4,20.43406914364938,21.823852894533748,13.0,-2.0267052174146915,2.026672961648297,21.95673216951661,21.956711067737,6.6,-1.996704453702542,-0.9441019442144389,21.823852894533748,20.43406914364938,6.6,2.0164622576198698,-2.0178104922860458,20.4,21.890619638136493,21.89055795992132 
 01/25  01:16:00,21.89055795992132,20.4,20.43406773412191,21.823793986110716,13.0,-2.0266213674443009,2.0265891130126727,21.956667763477549,21.95664666257096,6.6,-1.9966218430837415,-0.9440628850006543,21.823793986110716,20.43406773412191,6.6,2.0163788314383797,-2.01772701032436,20.4,21.890557967402878,21.890496291739824 
 01/25  01:17:00,21.890496291739824,20.4,20.434066324652755,21.82373508012489,13.0,-2.0265375209431188,2.026505267845623,21.956603360103157,21.956582260069618,6.6,-1.9965392358820487,-0.9440238243177375,21.82373508012489,20.434066324652755,6.6,2.016295408709513,-2.017643531817398,20.399999999999996,21.890496299220783,21.890434626109746 
 01/25  01:18:00,21.890434626109746,20.4,20.43406491524189,21.823676176576194,13.0,-2.026453677909878,2.0264214261467909,21.956538959393386,21.9565178602328,6.6,-1.9964566320991808,-0.9439847680671883,21.823676176576194,20.43406491524189,6.6,2.0162119894325185,-2.0175600567640226,20.399999999999996,21.890434633590116,21.890372963030989 
 01/25  01:19:00,21.890372963030989,20.4,20.434063505889335,21.82361727546454,13.0,-2.026369838345001,2.0263375879159808,21.95647456134807,21.956453463060457,6.6,-1.996374031733206,-0.9439457110883159,21.82361727546454,20.434063505889335,6.6,2.0161285736068597,-2.0174765851642,20.4,21.890372970510769,21.89031130250344 
 01/25  01:20:00,21.89031130250344,20.4,20.43406209659509,21.823558376789828,13.0,-2.0262860022486985,2.026253753153778,21.95641016596715,21.956389068552423,6.6,-1.9962914347855195,-0.943906657815569,21.823558376789828,20.43406209659509,6.6,2.016045161232322,-2.017393117017443,20.4,21.890311309982633,21.890249644526994 
 01/25  01:21:00,21.890249644526994,20.4,20.434060687359158,21.823499480551967,13.0,-2.026202169621605,2.026169921861126,21.956345773250466,21.956324676708637,6.6,-1.9962088412548334,-0.9438676038862905,21.823499480551967,20.434060687359158,6.6,2.0159617523081545,-2.0173096523232965,20.4,21.89024965200559,21.89018798910155 
 01/25  01:22:00,21.89018798910155,20.4,20.434059278181559,21.823440586750875,13.0,-2.026118340464566,2.0260860940386098,21.95628138319796,21.956260287528939,6.6,-1.9961262511422209,-0.9438285542728482,21.823440586750875,20.434059278181559,6.6,2.0158783468341427,-2.017226191081175,20.399999999999996,21.890187996579557,21.890126336227007 
